,max_background_compactions,max_background_flushes,write_buffer_size,max_write_buffer_number,min_write_buffer_number_to_merge,compaction_pri,compaction_style,level0_file_num_compaction_trigger,level0_slowdown_writes_trigger,level0_stop_writes_trigger,compression_type,bloom_locality,open_files,block_size,cache_index_and_filter_blocks,max_bytes_for_level_base,max_bytes_for_level_multiplier,target_file_size_base,target_file_size_multiplier,num_levels,memtable_bloom_size_ratio,compression_ratio
24,3,13,2087936,8,2,3,0,8,32,43,0,0,-1,16384,1,8388608,12,530432,1,6,0.1,0.99
25,3,13,2087936,8,2,3,0,7,32,42,0,0,-1,16384,1,8388608,12,530432,1,8,0.05,0.99
26,2,8,2087936,8,2,3,0,8,32,34,0,0,100000,16384,0,8388608,12,537600,1,5,0.05,0.99
27,3,12,2096128,8,2,3,0,8,32,43,0,0,-1,16384,1,8388608,12,529408,1,5,0.05,0.99
28,2,9,2094080,8,2,3,0,8,32,42,0,0,10000,16384,0,8388608,12,530432,1,6,0.05,0.99
29,1,8,2094080,8,2,3,0,8,32,53,0,0,10000,15360,1,8388608,12,530432,1,5,0,0.99
30,4,13,2094080,8,2,3,0,5,32,33,0,0,10000,16384,1,8388608,12,530432,1,6,0,0.99
31,2,6,2094080,8,2,3,0,8,32,41,0,0,100000,16384,1,8388608,12,537600,1,5,0,0.99
32,4,7,2087936,8,2,3,0,8,32,35,0,0,-1,16384,0,8388608,12,530432,1,5,0,0.99
33,2,14,2094080,8,2,2,0,8,32,35,0,0,10000,16384,1,8388608,12,530432,1,5,0.05,0.99
34,3,12,2094080,8,2,3,0,8,32,39,0,0,10000,16384,0,8388608,12,530432,1,7,0.1,0.99
35,2,15,2075648,8,2,3,0,5,32,39,0,0,10000,16384,1,8388608,12,530432,1,6,0,0.99
36,2,13,2094080,8,2,3,0,8,32,35,0,0,-1,15360,1,8388608,12,530432,1,6,0.05,0.94
37,2,13,2094080,8,2,3,0,7,32,34,0,0,10000,16384,1,8388608,12,530432,1,5,0.15,0.99
38,2,5,2094080,8,2,3,0,8,32,33,0,0,100000,16384,0,8388608,12,529408,1,5,0,0.99
39,3,13,2087936,8,2,3,0,6,32,43,0,0,-1,16384,1,8388608,12,529408,1,8,0.05,0.99
40,2,13,2094080,8,2,3,0,7,32,57,0,0,10000,16384,1,8388608,12,530432,1,6,0,0.93
41,1,8,2094080,8,2,3,0,8,32,33,0,0,100000,15360,0,8388608,12,530432,1,5,0.1,0.99
42,3,10,2094080,8,2,3,0,7,32,49,0,0,-1,16384,1,8388608,12,530432,1,5,0,0.99
43,3,12,2087936,8,2,3,0,7,32,33,0,0,-1,16384,1,8388608,12,530432,1,8,0.1,0.99
44,6,15,2087936,8,2,3,0,7,32,32,0,0,10000,16384,1,8388608,12,530432,1,6,0,0.99
45,2,5,2094080,8,2,3,0,8,32,42,0,0,10000,16384,0,8388608,12,530432,1,5,0.1,0.99
46,3,16,2049024,8,2,3,0,8,32,48,0,0,-1,16384,1,8388608,12,530432,1,6,0,0.99
47,2,5,2094080,8,2,3,0,8,32,39,0,0,10000,16384,0,8388608,12,530432,1,5,0.15,0.99
48,2,8,2094080,8,2,3,0,8,32,36,0,0,100000,16384,1,8388608,12,530432,1,8,0.2,0.99
49,3,9,2071552,8,2,3,0,8,32,33,0,0,-1,15360,1,8388608,12,530432,1,5,0.05,0.99
50,2,15,2075648,8,2,2,0,8,32,37,0,0,10000,16384,1,8388608,12,530432,1,5,0,0.99
51,3,13,2087936,8,2,3,0,8,32,33,0,0,-1,16384,1,8388608,12,530432,1,8,0.05,0.94
52,1,11,2094080,8,2,3,0,8,32,42,0,0,-1,13312,1,8388608,12,530432,1,5,0,0.99
53,3,16,2094080,8,2,3,0,8,32,35,0,0,-1,16384,1,8388608,11,530432,1,6,0.15,0.99
54,3,9,2087936,8,2,3,0,8,32,35,0,0,-1,16384,1,8388608,11,537600,1,6,0,0.99
55,3,13,2087936,8,2,3,0,8,32,47,0,0,10000,15360,1,8388608,12,530432,1,7,0.05,0.99
56,1,4,2094080,8,2,3,0,8,32,55,0,0,10000,16384,1,8388608,12,530432,1,6,0,0.99
57,1,7,2087936,8,2,3,0,8,32,34,0,0,-1,16384,0,8388608,12,530432,2,7,0.05,0.99
58,3,13,2087936,8,2,3,0,8,32,42,0,0,-1,16384,1,8388608,11,530432,1,8,0.05,0.99
59,3,15,2087936,8,2,3,0,8,32,35,0,0,10000,16384,0,8388608,12,530432,1,6,0.15,0.99
60,3,12,2087936,8,2,3,0,8,32,41,0,0,10000,16384,0,8388608,12,530432,1,5,0.05,0.99
61,3,13,2087936,8,2,3,0,8,32,35,0,0,-1,16384,1,8388608,11,537600,1,8,0,0.99
62,1,4,2094080,8,2,3,0,8,32,61,0,0,-1,16384,1,8388608,12,530432,1,6,0,0.99
63,3,16,2094080,8,2,3,0,6,32,33,0,0,10000,15360,1,8388608,12,593920,1,6,0,0.99
