,max_background_compactions,max_background_flushes,write_buffer_size,max_write_buffer_number,min_write_buffer_number_to_merge,compaction_pri,compaction_style,level0_file_num_compaction_trigger,level0_slowdown_writes_trigger,level0_stop_writes_trigger,compression_type,bloom_locality,open_files,block_size,cache_index_and_filter_blocks,max_bytes_for_level_base,max_bytes_for_level_multiplier,target_file_size_base,target_file_size_multiplier,num_levels,memtable_bloom_size_ratio,compression_ratio
29,6,2,2033664,8,2,3,0,8,16,32,1,1,100000,16384,1,8388608,8,881664,1,6,0.1,0.02
30,3,6,2083840,8,2,3,0,8,16,35,1,1,1000000,16384,1,8388608,8,635904,1,7,0.2,0.0
31,8,4,2004992,7,2,3,0,8,16,32,1,1,1000000,16384,1,8388608,8,827392,1,7,0.05,0.02
32,6,2,2083840,8,2,3,0,8,16,34,1,1,100000,16384,1,8388608,10,548864,1,6,0.1,0.02
33,8,5,2083840,8,2,3,0,8,16,33,1,1,100000,15360,1,8388608,8,627712,1,6,0.05,0.03
34,10,5,2054144,8,2,3,0,8,16,32,1,1,-1,16384,1,8388608,8,629760,1,6,0.15,0.02
35,9,5,2054144,8,2,3,0,8,16,32,1,1,100000,16384,1,8388608,8,708608,1,8,0.2,0.03
36,12,5,2083840,8,2,3,0,8,16,33,1,1,1000000,16384,1,8388608,8,604160,1,6,0.2,0.02
37,12,5,2083840,8,2,3,0,8,16,33,1,1,1000000,16384,1,8388608,8,604160,1,6,0.2,0.02
38,7,9,2063360,8,2,3,0,8,16,32,1,1,-1,16384,1,8388608,9,541696,1,6,0.1,0.03
39,10,4,2081792,8,2,3,0,8,16,32,1,1,1000000,16384,1,8388608,8,653312,2,7,0.15,0.02
40,7,9,2083840,8,2,3,0,8,16,32,1,1,1000000,16384,1,8388608,8,582656,1,6,0.05,0.0
41,7,1,2069504,8,2,2,0,8,17,32,1,1,1000000,16384,1,8388608,8,1003520,1,7,0.15,0.02
42,5,4,2083840,8,2,3,0,8,17,32,1,1,10000,16384,1,8388608,8,737280,1,6,0,0.0
43,9,1,2069504,8,2,3,0,8,16,32,1,1,1000000,15360,1,8388608,9,697344,2,6,0.15,0.02
44,9,2,2069504,7,2,3,0,8,17,32,1,1,1000000,16384,1,8388608,8,1003520,1,6,0.05,0.02
45,10,5,2069504,8,2,3,0,8,16,32,1,1,10000,16384,1,8388608,9,541696,1,7,0.15,0.03
46,7,2,2069504,8,2,3,0,8,17,32,1,1,100000,16384,1,8388608,8,598016,1,5,0.05,0.02
47,6,5,2084864,8,2,2,0,8,16,32,1,1,1000000,16384,1,8388608,8,712704,2,7,0.15,0.02
48,14,1,2083840,8,2,3,0,8,16,34,1,1,1000000,16384,1,8388608,8,869376,1,6,0.2,0.02
49,11,5,2083840,8,2,3,0,8,16,32,1,1,10000,16384,1,8388608,8,705536,1,5,0.1,0.01
50,11,3,2083840,8,2,3,0,8,16,32,1,0,1000000,16384,1,8388608,8,848896,1,7,0.15,0.02
51,5,4,2083840,8,2,3,0,8,17,32,1,1,100000,15360,1,8388608,8,627712,1,6,0.1,0.03
52,6,1,2069504,8,2,3,0,8,16,32,1,1,1000000,16384,1,8388608,9,697344,2,6,0.05,0.02
53,5,5,2083840,8,2,3,0,8,16,33,1,1,100000,15360,1,8388608,8,627712,1,6,0.1,0.03
54,8,1,2083840,7,2,3,0,8,17,32,1,1,1000000,16384,1,8388608,9,580608,1,7,0.15,0.04
55,3,2,2069504,8,2,3,0,8,16,33,1,1,100000,15360,1,8388608,8,627712,1,6,0.1,0.03
56,4,1,2004992,8,2,3,0,8,16,33,1,1,-1,16384,1,8388608,8,697344,1,7,0.1,0.02
57,8,5,2083840,8,2,3,0,8,16,32,1,1,10000,16384,1,8388608,8,629760,1,6,0.15,0.04
58,5,8,2083840,8,2,3,0,8,17,32,1,1,100000,16384,1,8388608,8,548864,1,8,0.2,0.02
59,7,3,2083840,8,2,3,0,8,16,34,1,1,100000,15360,1,8388608,8,545792,1,6,0.15,0.02
60,9,3,2083840,8,2,3,0,8,18,32,1,1,100000,16384,1,8388608,8,688128,1,7,0.2,0.03
61,8,8,2004992,8,2,3,0,8,16,32,1,1,10000,16384,1,8388608,8,688128,1,8,0.2,0.03
62,7,6,2083840,8,2,3,0,8,16,33,1,1,1000000,16384,1,8388608,8,604160,1,6,0.2,0.02
63,8,4,2083840,8,2,3,0,8,17,32,1,1,-1,16384,1,8388608,8,747520,1,6,0.15,0.02
