,max_background_compactions,max_background_flushes,write_buffer_size,max_write_buffer_number,min_write_buffer_number_to_merge,compaction_pri,compaction_style,level0_file_num_compaction_trigger,level0_slowdown_writes_trigger,level0_stop_writes_trigger,compression_type,bloom_locality,open_files,block_size,cache_index_and_filter_blocks,max_bytes_for_level_base,max_bytes_for_level_multiplier,target_file_size_base,target_file_size_multiplier,num_levels,memtable_bloom_size_ratio,compression_ratio
18,1,14,2071552,8,2,3,0,8,20,45,1,1,1000000,13312,0,8388608,8,1319936,1,5,0.15,0.06
19,10,8,2057216,7,2,3,0,8,19,36,1,0,1000000,15360,0,7340032,8,1139712,1,5,0.05,0.03
20,4,1,2081792,8,2,3,0,8,16,36,1,1,1000000,16384,0,8388608,12,1735680,1,5,0,0.0
21,8,1,2057216,5,2,3,0,8,16,34,1,0,1000000,16384,0,7340032,8,1936384,1,5,0,0.0
22,3,13,2070528,8,2,1,0,8,17,41,1,0,1000000,16384,0,7340032,9,527360,1,5,0,0.11
23,3,13,2093056,7,2,1,0,8,19,48,1,0,1000000,16384,0,8388608,8,984064,1,5,0.05,0.03
24,7,14,2078720,8,2,2,0,8,22,40,1,1,1000000,16384,0,8388608,11,737280,1,5,0.1,0.04
25,4,13,2070528,7,2,1,0,8,18,32,1,1,1000000,10240,0,8388608,8,1313792,1,5,0.15,0.04
26,5,13,2071552,7,2,2,0,8,16,35,1,0,-1,14336,0,8388608,8,2009088,1,5,0,0.03
27,4,14,2081792,6,2,3,0,8,16,47,1,1,1000000,16384,0,7340032,10,1599488,1,5,0.05,0.14
28,9,15,2057216,5,2,3,0,8,20,57,1,1,100000,15360,0,8388608,8,1031168,1,5,0.05,0.01
29,2,14,2052096,7,2,1,0,8,19,38,1,1,1000000,15360,0,8388608,10,1139712,1,5,0.1,0.03
30,7,13,2057216,5,2,3,0,8,19,62,1,1,1000000,16384,0,8388608,10,793600,1,5,0.1,0.04
31,6,14,2071552,7,2,2,0,8,19,36,1,0,1000000,15360,0,8388608,9,1822720,1,5,0,0.07
32,9,14,2081792,6,2,3,0,8,16,37,1,1,1000000,14336,0,7340032,10,1263616,1,5,0.2,0.04
33,1,2,2081792,6,2,2,0,8,16,36,1,1,10000,16384,0,8388608,10,917504,1,5,0.05,0.0
34,5,6,2078720,4,2,3,0,8,18,45,1,1,1000000,16384,0,8388608,8,1313792,1,6,0.15,0.04
35,1,15,2057216,5,2,3,0,8,20,40,1,1,1000000,16384,0,8388608,9,1491968,1,5,0.05,0.26
36,7,5,1979392,6,2,3,0,8,18,35,1,1,1000000,16384,0,8388608,10,1158144,1,5,0.05,0.14
37,7,13,2093056,4,2,3,0,8,16,39,1,1,1000000,14336,0,8388608,11,1599488,1,5,0,0.21
38,4,4,2071552,5,2,3,0,8,19,32,1,1,100000,16384,0,7340032,8,922624,1,5,0.1,0.07
39,9,15,1883136,4,2,2,0,8,16,35,1,1,100000,15360,0,8388608,9,1117184,1,5,0,0.0
40,6,4,2081792,8,2,3,0,8,16,37,1,1,1000000,15360,0,6291456,8,745472,1,5,0,0.17
41,12,6,2070528,8,2,2,0,8,18,33,1,1,1000000,16384,0,8388608,11,1281024,1,5,0.1,0.04
42,6,9,2069504,5,2,2,0,8,18,33,1,1,-1,16384,0,8388608,10,995328,1,5,0.15,0.01
43,2,12,2093056,6,2,2,0,8,19,36,1,1,1000000,11264,0,8388608,8,612352,1,5,0.1,0.25
44,12,8,2057216,4,2,3,0,8,19,53,1,1,1000000,16384,0,7340032,8,1210368,1,5,0.1,0.02
45,1,16,2070528,7,2,2,0,8,20,49,1,1,1000000,11264,0,8388608,8,681984,1,5,0.2,0.2
46,2,10,1883136,7,2,3,0,8,16,35,1,0,1000000,16384,0,8388608,8,534528,1,5,0.2,0.24
47,10,14,2078720,4,2,2,0,8,18,35,1,1,1000000,16384,0,8388608,12,1395712,1,5,0,0.14
48,6,13,2093056,4,2,0,0,8,16,51,1,1,1000000,16384,0,8388608,10,719872,1,5,0.15,0.1
49,13,13,2057216,6,2,3,0,8,19,36,1,0,1000000,16384,0,8388608,10,1599488,1,5,0,0.07
50,4,15,2095104,7,2,2,0,8,17,35,1,1,1000000,9216,0,8388608,12,737280,1,5,0,0.04
51,6,11,2071552,4,2,3,0,8,16,41,1,1,1000000,16384,0,7340032,9,922624,1,5,0.1,0.38
52,4,16,2057216,7,2,3,0,8,26,35,1,1,1000000,15360,0,8388608,8,1944576,1,5,0.1,0.07
53,10,7,2070528,5,2,0,0,8,16,33,1,1,100000,14336,0,8388608,9,622592,1,5,0,0.0
54,5,14,2071552,4,2,2,0,8,16,32,1,1,100000,14336,0,8388608,8,681984,1,5,0.05,0.3
55,10,14,2071552,4,2,3,0,8,19,40,1,1,1000000,14336,0,7340032,11,1117184,1,5,0,0.0
56,2,12,2081792,7,2,3,0,8,16,33,1,1,1000000,12288,0,6291456,11,703488,1,5,0.2,0.0
57,6,14,2081792,8,2,2,0,8,16,34,1,1,1000000,15360,0,8388608,9,953344,2,5,0.15,0.04
58,4,13,2057216,6,2,3,0,8,19,50,1,1,1000000,16384,0,6291456,8,1288192,1,5,0.15,0.07
59,6,6,2070528,4,2,1,0,8,18,46,1,1,1000000,12288,0,8388608,9,596992,1,5,0.1,0.0
60,6,2,2057216,6,2,3,0,8,16,42,1,1,1000000,14336,0,8388608,11,1132544,1,5,0.1,0.06
61,15,2,2078720,8,2,2,0,8,18,44,1,1,1000000,16384,0,8388608,10,625664,1,5,0.1,0.09
62,2,13,1997824,6,2,2,0,8,26,33,1,1,1000000,16384,0,8388608,8,995328,1,5,0.05,0.1
63,8,13,2093056,4,2,2,0,8,16,39,1,1,100000,15360,0,8388608,11,719872,1,5,0.05,0.07
