,max_background_compactions,max_background_flushes,write_buffer_size,max_write_buffer_number,min_write_buffer_number_to_merge,compaction_pri,compaction_style,level0_file_num_compaction_trigger,level0_slowdown_writes_trigger,level0_stop_writes_trigger,compression_type,bloom_locality,open_files,block_size,cache_index_and_filter_blocks,max_bytes_for_level_base,max_bytes_for_level_multiplier,target_file_size_base,target_file_size_multiplier,num_levels,memtable_bloom_size_ratio,compression_ratio
23,2,1,1803264,8,2,3,0,8,16,32,3,0,-1,16384,1,2097152,8,2082816,1,5,0.15,0.0
24,2,1,1803264,8,2,3,0,8,16,32,3,0,-1,16384,1,2097152,8,2082816,1,5,0.15,0.0
25,1,1,1975296,8,2,1,0,8,16,32,3,0,100000,15360,1,3145728,8,2013184,1,6,0.2,0.0
26,2,1,1778688,8,2,2,0,8,16,32,3,1,100000,15360,1,2097152,8,2022400,1,5,0.2,0.0
27,1,1,2014208,8,2,1,0,8,17,33,3,0,100000,16384,1,2097152,8,1928192,1,6,0.2,0.0
28,1,1,1744896,8,2,2,0,8,16,32,3,1,100000,16384,1,3145728,8,2049024,1,5,0.15,0.0
29,1,1,2066432,8,2,2,0,8,16,32,3,0,-1,16384,1,3145728,8,2091008,1,7,0.2,0.02
30,2,1,2083840,8,2,1,0,8,16,32,3,1,-1,16384,1,3145728,8,1866752,1,5,0.2,0.0
31,2,1,1938432,8,2,2,0,8,16,32,3,0,100000,16384,1,3145728,8,2049024,1,5,0.15,0.0
32,1,1,1756160,8,2,2,0,8,17,32,3,0,100000,15360,1,2097152,8,1999872,1,5,0.2,0.02
33,1,1,1951744,7,2,3,0,8,16,32,3,0,-1,16384,1,2097152,8,2018304,1,6,0.2,0.03
34,1,1,1775616,8,2,2,0,8,17,32,3,0,-1,16384,1,2097152,8,2091008,1,5,0.2,0.09
35,3,1,2095104,8,2,2,0,8,16,32,3,1,100000,16384,1,3145728,8,1980416,1,6,0.2,0.02
36,1,1,1778688,8,2,3,0,8,16,32,3,0,-1,16384,1,2097152,8,2009088,1,6,0.2,0.02
37,3,1,2001920,8,2,3,0,8,16,33,3,0,-1,16384,1,2097152,8,1928192,1,5,0.2,0.0
38,1,1,1786880,8,2,2,0,8,16,33,3,0,-1,16384,1,2097152,8,2022400,1,6,0.2,0.09
39,1,1,2054144,8,2,3,0,8,16,32,3,0,10000,16384,1,3145728,8,1980416,1,7,0.2,0.0
40,1,1,2091008,8,2,2,0,8,16,32,3,1,100000,16384,1,3145728,8,1775616,1,5,0.2,0.0
41,2,1,1902592,8,2,2,0,8,17,32,3,1,-1,16384,1,3145728,8,2013184,1,5,0.2,0.02
42,2,1,1900544,7,2,3,0,8,16,32,3,0,10000,16384,1,2097152,8,2049024,1,5,0.2,0.0
43,1,1,2076672,8,2,1,0,8,16,32,2,0,-1,16384,1,2097152,8,2091008,1,5,0.2,0.0
44,1,1,1911808,8,2,2,0,8,16,33,3,0,100000,15360,1,3145728,8,2095104,1,6,0.2,0.01
45,1,1,2026496,8,2,1,0,8,18,36,3,1,10000,16384,1,2097152,8,2018304,1,5,0.2,0.0
46,1,1,1731584,8,2,2,0,8,16,32,3,1,-1,16384,1,4194304,8,2021376,1,5,0.2,0.01
47,1,2,1951744,7,2,2,0,8,16,32,3,0,10000,16384,1,2097152,8,2052096,1,6,0.2,0.0
48,1,1,1905664,8,2,3,0,8,16,32,3,0,-1,16384,1,2097152,8,2094080,1,7,0.2,0.06
49,1,1,1778688,8,2,3,0,8,16,32,3,1,-1,16384,1,2097152,8,2013184,1,5,0.2,0.02
50,2,1,2054144,7,2,2,0,8,17,32,3,0,-1,16384,1,3145728,8,2086912,1,5,0.2,0.0
51,1,1,1911808,8,2,3,0,8,16,32,3,0,-1,16384,1,3145728,8,2091008,1,7,0.2,0.0
52,2,1,1767424,8,2,1,0,8,16,32,3,0,10000,16384,1,3145728,8,2000896,1,5,0.15,0.0
53,1,1,2011136,8,2,2,0,8,16,34,3,1,10000,16384,1,2097152,8,2004992,1,6,0.15,0.0
54,1,1,1549312,8,2,1,0,8,17,32,3,0,-1,16384,1,2097152,8,1989632,1,5,0.15,0.0
55,1,1,1745920,8,2,2,0,7,16,32,3,1,10000,16384,1,2097152,8,1885184,1,5,0.2,0.01
56,2,1,1860608,7,2,1,0,8,17,32,3,1,-1,16384,1,2097152,8,2091008,1,5,0.2,0.03
57,1,1,2007040,8,2,3,0,7,16,33,3,0,-1,16384,1,2097152,8,1928192,1,6,0.2,0.0
58,1,1,1955840,8,2,3,0,8,16,32,3,0,100000,16384,1,3145728,8,1980416,1,7,0.2,0.0
59,2,1,1930240,8,2,2,0,7,16,32,3,0,-1,16384,1,2097152,8,2022400,1,5,0.2,0.03
60,1,1,1897472,8,2,1,0,8,19,33,3,0,-1,16384,1,2097152,8,1866752,1,5,0.2,0.0
61,1,1,1884160,8,2,1,0,8,19,33,3,0,-1,16384,1,2097152,8,1866752,1,5,0.2,0.0
62,1,1,2086912,8,2,3,0,8,16,32,3,1,-1,16384,1,2097152,8,2091008,1,5,0.15,0.03
63,1,1,2019328,8,2,3,0,7,17,32,3,0,-1,16384,1,2097152,8,2013184,1,6,0.2,0.02
64,2,1,1938432,8,2,2,0,8,16,32,3,0,10000,16384,1,3145728,8,1883136,1,5,0.15,0.0
65,1,2,2091008,8,2,2,0,8,18,32,3,0,100000,15360,1,2097152,8,2095104,1,6,0.2,0.0
66,1,1,2054144,8,2,1,0,8,17,36,3,1,10000,16384,1,2097152,8,2049024,1,6,0.2,0.0
67,1,1,1938432,8,2,3,0,8,16,32,3,0,100000,16384,1,3145728,8,2016256,1,7,0.2,0.01
68,1,1,1955840,8,2,0,0,8,16,32,3,0,10000,16384,1,2097152,8,2018304,1,6,0.2,0.02
69,1,1,2069504,8,2,2,0,8,16,32,3,0,10000,16384,1,3145728,8,1772544,1,5,0.2,0.02
70,3,1,2026496,8,2,2,0,8,18,33,3,1,10000,16384,1,2097152,8,2018304,1,5,0.2,0.0
71,1,1,1975296,7,2,1,0,8,16,32,3,1,100000,15360,1,2097152,8,2013184,1,5,0.2,0.03
72,1,1,1784832,8,2,2,0,8,18,35,3,0,-1,16384,1,2097152,8,2056192,1,5,0.15,0.0
73,1,1,2056192,8,2,3,0,8,16,32,3,0,-1,16384,1,2097152,9,1858560,1,6,0.2,0.0
74,1,1,1708032,7,2,2,0,8,16,32,3,0,10000,16384,1,2097152,8,2002944,1,6,0.2,0.0
75,1,1,2092032,8,2,3,0,8,16,32,3,0,100000,15360,1,2097152,8,2093056,1,8,0.2,0.0
76,3,1,2003968,8,2,2,0,8,16,32,3,1,-1,16384,1,2097152,8,1737728,1,5,0.2,0.0
77,1,1,1746944,8,2,3,0,8,16,32,3,0,10000,16384,1,2097152,8,2018304,1,5,0.1,0.02
78,1,1,1778688,8,2,2,0,8,16,32,3,1,-1,16384,1,2097152,8,1627136,1,5,0.2,0.04
79,1,1,1730560,8,2,2,0,8,16,32,3,0,-1,16384,1,4194304,8,2091008,1,5,0.15,0.0
80,1,1,1595392,8,2,1,0,8,18,32,3,1,10000,15360,1,2097152,8,2053120,1,5,0.2,0.0
81,1,2,1952768,8,2,1,0,8,16,32,3,0,-1,16384,1,3145728,8,1887232,1,5,0.2,0.0
82,3,1,2095104,8,2,2,0,8,16,32,3,1,100000,16384,1,3145728,8,2049024,1,5,0.15,0.0
83,1,1,2054144,8,2,1,0,8,17,32,3,1,100000,16384,1,2097152,8,2004992,1,6,0.15,0.01
84,1,1,1951744,7,2,2,0,8,16,32,3,1,100000,16384,1,2097152,8,2082816,1,6,0.15,0.0
85,3,1,1987584,8,2,2,0,8,17,32,3,0,-1,16384,1,2097152,9,2064384,1,6,0.2,0.0
86,2,1,1922048,8,2,2,0,8,16,32,3,0,10000,16384,1,2097152,8,2091008,1,5,0.15,0.1
87,3,1,2072576,8,2,2,0,8,16,32,3,1,10000,16384,1,2097152,8,1737728,1,5,0.2,0.0
88,1,1,1951744,8,2,2,0,8,16,32,3,0,-1,16384,1,2097152,8,1871872,1,5,0.1,0.02
89,1,1,2086912,8,2,1,0,8,18,32,3,0,-1,16384,1,4194304,8,2056192,1,5,0.2,0.0
90,1,1,1773568,8,2,0,0,8,17,32,3,0,10000,16384,1,3145728,8,2095104,1,5,0.2,0.03
91,2,1,2095104,8,2,2,0,8,16,32,3,1,-1,14336,1,3145728,8,2091008,1,6,0.2,0.02
92,1,1,1580032,8,2,1,0,8,17,34,3,0,100000,16384,1,2097152,8,2013184,1,5,0.2,0.02
93,1,1,2045952,8,2,1,0,8,16,32,3,0,-1,16384,1,2097152,8,1606656,1,6,0.2,0.0
94,3,1,2086912,8,2,3,0,8,16,33,3,0,100000,15360,1,2097152,8,2022400,1,5,0.2,0.0
95,1,1,1938432,8,2,1,0,8,16,32,3,1,10000,16384,1,4194304,8,1866752,1,5,0.2,0.0
96,1,1,1841152,8,2,1,0,8,16,32,3,1,-1,16384,1,4194304,8,2056192,1,5,0.15,0.0
97,3,1,1883136,8,2,1,0,8,17,33,3,0,-1,16384,1,2097152,8,1928192,1,6,0.2,0.0
98,2,1,1800192,8,2,3,0,8,16,32,3,1,-1,16384,1,2097152,8,1866752,1,5,0.2,0.0
99,1,1,2054144,8,2,1,0,7,17,32,3,1,10000,16384,1,2097152,8,2068480,1,5,0.15,0.0
100,1,1,1659904,8,2,2,0,8,16,32,3,0,100000,15360,1,2097152,8,2013184,1,5,0.15,0.03
101,2,1,1731584,8,2,2,0,8,18,32,3,0,-1,16384,1,2097152,8,1963008,1,6,0.2,0.02
102,1,1,1930240,8,2,2,0,8,17,32,3,1,100000,16384,1,2097152,9,2004992,1,5,0.2,0.0
103,1,1,1895424,8,2,1,0,8,16,32,3,1,-1,15360,1,3145728,8,1903616,1,6,0.2,0.0
104,3,1,1961984,8,2,2,0,7,17,32,3,0,10000,16384,1,2097152,8,2059264,1,5,0.2,0.0
105,2,1,2036736,8,2,2,0,8,16,32,3,0,-1,16384,1,3145728,8,1887232,1,7,0.2,0.03
106,1,1,1883136,8,2,1,0,8,17,36,3,0,-1,16384,1,2097152,8,1863680,1,6,0.2,0.0
107,3,1,2096128,8,2,2,0,8,16,32,3,0,10000,16384,1,2097152,8,1760256,1,6,0.2,0.03
108,3,1,1930240,7,2,1,0,8,16,32,3,1,100000,16384,1,2097152,8,2087936,1,5,0.2,0.02
109,2,1,1793024,8,2,1,0,8,17,32,3,1,10000,16384,1,3145728,8,2082816,1,6,0.2,0.0
110,1,1,1951744,7,2,3,0,8,16,32,3,0,-1,15360,1,2097152,8,1973248,1,6,0.15,0.0
111,1,2,2074624,8,2,2,0,7,16,32,3,1,10000,16384,1,3145728,8,2056192,1,5,0.2,0.0
112,1,1,2064384,8,2,2,0,8,16,32,3,0,-1,16384,1,2097152,8,1814528,1,7,0.15,0.0
113,1,1,2095104,8,2,2,0,8,17,34,3,1,100000,16384,1,2097152,8,2091008,1,7,0.2,0.03
114,1,2,2066432,8,2,3,0,8,16,32,3,0,10000,16384,1,3145728,8,2091008,1,7,0.2,0.02
115,1,1,1992704,8,2,3,0,8,16,33,3,0,10000,16384,1,4194304,8,2077696,1,6,0.2,0.02
116,3,1,2096128,8,2,3,0,8,16,32,3,0,-1,15360,1,3145728,8,2096128,1,5,0.2,0.02
117,1,1,1682432,7,2,2,0,8,19,32,3,0,100000,16384,1,2097152,8,2059264,1,5,0.2,0.0
118,1,1,1911808,8,2,1,0,8,16,33,3,0,-1,16384,1,4194304,8,2094080,1,6,0.2,0.06
119,1,1,1971200,6,2,3,0,8,16,32,3,0,10000,16384,1,2097152,8,2049024,1,7,0.2,0.0
120,1,1,1815552,8,2,1,0,8,17,35,3,0,-1,15360,1,2097152,8,1951744,1,5,0.2,0.01
121,3,1,2095104,8,2,3,0,8,16,36,3,0,100000,16384,1,2097152,8,2091008,1,7,0.2,0.0
122,1,1,2054144,8,2,2,0,8,20,32,3,0,-1,16384,1,3145728,8,2086912,1,5,0.2,0.01
123,1,1,1799168,8,2,0,0,8,16,32,3,0,10000,16384,1,2097152,8,2057216,1,5,0.2,0.01
124,1,1,1940480,7,2,2,0,8,17,32,3,0,10000,16384,1,2097152,8,2049024,1,5,0.1,0.0
125,1,1,1775616,8,2,3,0,8,16,32,3,0,-1,16384,1,3145728,8,2010112,1,5,0.1,0.0
126,3,1,1820672,8,2,3,0,8,16,34,3,0,10000,16384,1,2097152,8,1971200,1,5,0.2,0.0
127,3,1,2095104,8,2,2,0,8,16,32,3,1,100000,16384,1,3145728,8,1940480,1,7,0.2,0.0
128,1,2,1784832,8,2,1,0,8,16,32,3,0,-1,16384,1,2097152,8,2049024,1,6,0.15,0.0
129,1,1,1951744,7,2,3,0,8,17,32,3,0,-1,16384,1,3145728,8,2057216,1,5,0.2,0.01
130,2,1,1952768,8,2,2,0,8,16,32,3,1,100000,16384,1,3145728,8,1980416,1,7,0.2,0.0
131,3,1,2095104,8,2,2,0,8,16,32,3,1,100000,16384,1,2097152,9,1980416,1,6,0.2,0.0
132,2,1,1951744,8,2,2,0,8,16,32,3,0,100000,16384,1,2097152,9,2040832,1,6,0.2,0.06
133,2,1,2094080,8,2,3,0,8,16,32,3,1,10000,16384,1,3145728,8,2082816,1,7,0.2,0.0
134,1,1,1792000,8,2,2,0,8,18,32,3,0,10000,16384,1,2097152,9,1971200,1,5,0.2,0.0
135,1,1,2014208,8,2,3,0,8,17,33,3,1,-1,16384,1,2097152,8,2004992,1,6,0.2,0.02
136,4,1,1972224,8,2,1,0,8,19,32,3,0,10000,16384,1,2097152,8,2091008,1,5,0.2,0.03
137,3,1,1987584,8,2,2,0,8,18,32,3,0,10000,16384,1,2097152,8,2094080,1,7,0.2,0.01
138,2,1,1930240,7,2,2,0,8,17,32,3,1,10000,16384,1,2097152,8,1982464,1,6,0.2,0.02
139,3,1,2023424,7,2,2,0,8,16,32,3,1,-1,16384,1,3145728,8,2096128,1,5,0.2,0.03
140,2,2,1912832,8,2,2,0,8,16,32,3,1,100000,16384,1,2097152,8,1845248,1,6,0.2,0.05
141,1,2,1810432,8,2,3,0,8,17,32,3,0,100000,16384,1,2097152,8,1899520,1,6,0.2,0.02
142,2,1,2054144,8,2,1,0,8,16,32,3,0,100000,16384,1,4194304,8,2018304,1,5,0.2,0.04
143,2,1,1987584,8,2,1,0,8,16,32,3,0,-1,15360,1,3145728,8,2042880,1,6,0.15,0.02
144,2,1,1900544,8,2,2,0,8,18,37,3,0,-1,16384,1,2097152,8,2084864,1,5,0.2,0.01
145,2,1,2067456,8,2,3,0,8,16,34,3,0,10000,16384,1,3145728,8,2004992,1,7,0.2,0.0
146,2,1,1952768,7,2,2,0,8,16,32,3,0,10000,16384,1,2097152,8,1887232,1,6,0.2,0.03
147,1,1,1599488,8,2,1,0,8,16,32,3,0,10000,16384,1,4194304,8,1963008,1,5,0.2,0.02
148,1,1,2092032,8,2,2,0,8,16,32,3,0,100000,15360,1,2097152,8,1899520,1,8,0.2,0.02
149,1,1,1954816,7,2,2,0,8,16,32,3,1,100000,16384,1,3145728,8,1940480,1,7,0.2,0.0
150,1,1,1930240,8,2,2,0,8,17,32,2,0,-1,16384,1,2097152,8,2091008,1,5,0.2,0.0
151,2,1,2034688,8,2,3,0,8,16,32,3,0,10000,15360,1,2097152,8,1772544,1,6,0.15,0.0
152,2,1,2039808,8,2,1,0,8,17,32,3,0,-1,16384,1,3145728,9,2086912,1,6,0.2,0.01
153,1,1,2011136,8,2,2,0,8,16,32,3,0,10000,16384,1,4194304,8,1831936,1,6,0.2,0.02
154,2,1,1766400,8,2,2,0,8,17,32,3,0,100000,16384,1,2097152,8,1984512,1,5,0.1,0.0
155,1,1,1731584,8,2,1,0,8,16,36,3,0,100000,16384,1,3145728,8,2018304,1,5,0.2,0.01
156,1,1,1521664,8,2,1,0,8,19,32,3,0,10000,16384,1,2097152,8,2013184,1,5,0.2,0.09
157,1,1,2054144,8,2,1,0,8,17,32,3,0,10000,13312,1,3145728,8,2095104,1,5,0.2,0.01
158,3,1,2007040,7,2,2,0,8,16,32,3,0,-1,16384,1,3145728,8,2091008,1,5,0.15,0.0
159,2,1,2092032,8,2,1,0,8,16,32,3,0,-1,16384,1,2097152,8,1817600,1,7,0.2,0.05
160,2,1,1766400,8,2,2,0,8,21,32,3,0,100000,16384,1,2097152,8,2057216,1,5,0.2,0.0
161,1,1,2068480,7,2,2,0,7,16,32,3,0,-1,16384,1,3145728,8,2091008,1,5,0.2,0.03
162,1,1,1708032,8,2,2,0,8,16,32,3,0,-1,15360,1,4194304,8,2039808,1,6,0.2,0.0
163,3,1,1736704,8,2,1,0,8,18,32,3,1,-1,15360,1,3145728,8,2018304,1,5,0.2,0.0
164,1,1,1742848,7,2,1,0,8,17,32,3,1,10000,16384,1,3145728,8,1836032,1,5,0.2,0.01
165,2,1,1952768,7,2,1,0,8,17,32,3,1,100000,15360,1,2097152,8,1999872,1,5,0.2,0.02
166,1,1,1923072,8,2,1,0,8,16,32,3,0,-1,16384,1,2097152,8,1871872,1,5,0.1,0.02
167,2,1,1971200,7,2,3,0,8,16,32,3,0,10000,16384,1,2097152,8,1785856,1,5,0.2,0.0
168,2,1,2063360,8,2,0,0,8,16,32,3,1,-1,16384,1,4194304,8,2016256,1,5,0.2,0.0
169,1,1,1952768,8,2,2,0,8,16,32,3,0,-1,16384,1,5242880,8,1980416,1,6,0.2,0.0
170,1,1,1806336,8,2,2,0,8,16,32,3,1,100000,15360,1,3145728,9,2095104,1,5,0.2,0.0
171,1,1,1911808,8,2,2,0,8,17,34,3,1,10000,16384,1,3145728,8,1980416,1,6,0.2,0.02
172,1,1,1787904,8,2,2,0,8,18,32,3,1,-1,16384,1,2097152,8,1993728,1,6,0.2,0.06
173,2,1,1912832,8,2,2,0,7,16,32,3,0,10000,16384,1,3145728,8,2091008,1,5,0.15,0.02
174,3,1,2073600,8,2,2,0,8,16,32,3,0,10000,16384,1,3145728,9,2057216,1,5,0.2,0.01
175,3,1,1930240,7,2,2,0,8,16,32,3,1,-1,16384,1,2097152,8,1866752,1,6,0.2,0.0
176,2,1,1938432,7,2,1,0,8,16,32,3,0,-1,16384,1,3145728,8,1895424,1,6,0.2,0.0
177,2,2,1912832,8,2,3,0,8,16,32,3,1,10000,16384,1,2097152,8,2026496,1,6,0.2,0.03
178,1,3,1831936,8,2,3,0,8,17,32,3,0,-1,16384,1,2097152,8,2086912,1,5,0.15,0.0
179,2,2,1895424,8,2,1,0,8,16,33,3,0,10000,16384,1,2097152,8,2082816,1,6,0.15,0.0
180,4,1,2087936,8,2,2,0,8,16,32,3,1,10000,16384,1,2097152,8,1684480,1,6,0.2,0.01
181,1,2,1708032,8,2,2,0,8,16,32,3,0,10000,16384,1,2097152,8,1737728,1,5,0.2,0.0
182,3,1,1647616,8,2,1,0,8,16,32,3,0,-1,16384,1,3145728,8,2057216,1,5,0.15,0.01
183,1,1,2003968,8,2,1,0,8,18,35,3,0,100000,16384,1,2097152,8,1887232,1,6,0.2,0.03
184,1,1,1975296,8,2,2,0,8,16,32,3,0,-1,15360,1,2097152,8,1583104,1,5,0.2,0.01
185,1,1,2092032,8,2,3,0,7,16,35,3,0,-1,16384,1,2097152,8,2004992,1,7,0.2,0.0
186,3,1,1767424,8,2,2,0,8,16,33,3,0,-1,15360,1,3145728,8,2096128,1,5,0.2,0.02
187,1,1,1930240,8,2,1,0,8,19,32,3,0,100000,16384,1,2097152,8,1926144,1,6,0.2,0.06
188,3,2,2039808,8,2,2,0,8,16,32,3,1,10000,16384,1,2097152,8,1737728,1,6,0.2,0.01
189,2,3,1806336,8,2,1,0,8,16,32,3,0,-1,16384,1,3145728,8,2057216,1,5,0.2,0.01
190,1,2,1916928,8,2,2,0,7,16,34,3,1,10000,16384,1,2097152,8,2004992,1,6,0.2,0.0
191,1,1,1767424,8,2,1,0,8,19,33,3,1,10000,16384,1,3145728,8,1866752,1,5,0.2,0.0
192,1,1,1677312,8,2,1,0,8,20,32,3,0,-1,16384,1,3145728,8,2059264,1,5,0.2,0.03
193,1,1,1708032,8,2,3,0,8,17,32,3,0,-1,15360,1,2097152,8,2039808,1,5,0.15,0.02
194,1,1,1731584,8,2,3,0,8,16,32,3,0,10000,16384,1,3145728,8,2018304,1,6,0.2,0.02
195,1,1,1911808,7,2,1,0,8,17,32,3,0,100000,16384,1,3145728,8,1983488,1,6,0.2,0.05
196,2,1,1599488,8,2,2,0,8,16,32,3,1,100000,16384,1,3145728,8,1963008,1,5,0.2,0.02
197,2,1,1742848,8,2,1,0,8,16,32,3,0,10000,13312,1,2097152,8,1988608,1,5,0.2,0.0
198,3,1,1911808,8,2,2,0,8,16,32,3,0,100000,16384,1,2097152,8,1737728,1,7,0.2,0.0
199,3,1,2087936,8,2,1,0,8,17,32,3,1,100000,14336,1,3145728,8,1999872,1,5,0.2,0.02
200,1,1,1737728,8,2,2,0,8,16,32,3,1,10000,16384,1,4194304,8,1802240,1,6,0.2,0.0
201,2,1,1860608,7,2,1,0,8,17,32,3,1,-1,16384,1,3145728,8,1941504,1,6,0.2,0.0
202,4,1,1938432,8,2,3,0,8,16,32,3,0,10000,16384,1,2097152,9,2013184,1,6,0.2,0.0
203,1,1,2027520,8,2,2,0,8,18,32,3,0,100000,16384,1,2097152,8,1971200,1,8,0.2,0.0
204,1,1,1951744,7,2,0,0,8,16,32,3,1,100000,16384,1,3145728,8,2059264,1,5,0.2,0.0
205,1,1,1799168,8,2,0,0,8,16,32,3,0,10000,16384,1,2097152,8,2095104,1,5,0.15,0.01
206,1,1,1911808,8,2,3,0,8,17,33,3,0,-1,15360,1,2097152,8,2091008,1,6,0.2,0.1
207,1,1,1767424,8,2,2,0,8,17,32,3,1,100000,15360,1,3145728,8,1999872,1,6,0.2,0.02
208,3,1,2069504,8,2,3,0,8,17,32,3,0,100000,16384,1,3145728,8,1934336,1,5,0.2,0.0
209,2,1,2054144,8,2,1,0,8,17,32,3,0,-1,14336,1,3145728,8,1887232,1,6,0.2,0.0
210,3,1,2048000,8,2,2,0,8,19,32,3,0,-1,16384,1,2097152,8,2056192,1,7,0.2,0.0
211,1,1,1766400,8,2,2,0,8,17,32,3,0,100000,12288,1,2097152,8,2052096,1,6,0.2,0.0
212,2,1,1649664,8,2,1,0,8,17,34,3,0,10000,16384,1,3145728,8,2091008,1,5,0.15,0.02
213,2,1,1736704,8,2,2,0,8,17,32,3,0,100000,15360,1,3145728,8,1999872,1,6,0.2,0.02
214,2,1,1647616,7,2,1,0,8,16,32,3,1,-1,16384,1,3145728,8,2057216,1,5,0.2,0.01
215,1,1,1926144,8,2,2,0,8,18,32,3,1,10000,16384,1,2097152,8,1817600,1,5,0.15,0.0
216,1,1,1841152,8,2,3,0,8,16,32,3,0,-1,16384,1,3145728,8,2095104,1,5,0.2,0.12
217,1,1,1727488,8,2,2,0,8,16,32,3,0,1000000,16384,1,3145728,8,2091008,1,6,0.2,0.02
218,2,1,1766400,8,2,2,0,8,17,32,3,0,100000,16384,1,3145728,8,2039808,1,5,0.1,0.02
219,2,1,2072576,7,2,1,0,8,16,34,3,1,-1,16384,1,2097152,8,2042880,1,5,0.15,0.02
220,1,1,1954816,7,2,2,0,8,16,35,3,1,100000,16384,1,3145728,8,1940480,1,5,0.2,0.0
221,1,2,2092032,8,2,3,0,8,16,32,3,0,100000,15360,1,2097152,8,1899520,1,6,0.15,0.02
222,1,1,1940480,7,2,3,0,8,17,32,3,1,10000,16384,1,2097152,8,1829888,1,6,0.2,0.0
223,2,1,1803264,8,2,3,0,8,16,32,3,0,-1,16384,1,3145728,8,2082816,1,6,0.2,0.09
224,2,1,1929216,8,2,3,0,8,18,33,3,0,100000,16384,1,2097152,8,2022400,1,7,0.2,0.0
225,3,1,1766400,8,2,1,0,8,16,32,3,0,10000,16384,1,2097152,8,2091008,1,6,0.2,0.1
226,1,1,2054144,6,2,2,0,8,17,32,3,0,-1,16384,1,3145728,8,2017280,1,7,0.2,0.0
227,2,1,1731584,8,2,3,0,8,16,32,3,1,-1,16384,1,2097152,8,2017280,1,5,0.2,0.04
228,1,1,2003968,8,2,3,0,8,16,32,3,1,-1,16384,1,2097152,8,1737728,1,8,0.2,0.0
229,1,2,1916928,8,2,2,0,8,16,32,3,1,100000,16384,1,3145728,8,1940480,1,7,0.2,0.0
230,1,1,1865728,8,2,3,0,8,17,32,3,0,-1,16384,1,2097152,8,2013184,1,8,0.2,0.0
231,1,1,2086912,8,2,1,0,8,18,32,3,1,100000,16384,1,4194304,8,2091008,1,6,0.2,0.04
232,3,1,1888256,8,2,1,0,8,16,32,3,1,10000,16384,1,4194304,8,2046976,1,5,0.2,0.07
233,1,1,1951744,7,2,3,0,8,16,32,3,1,100000,16384,1,2097152,8,2004992,1,8,0.2,0.0
