,max_background_compactions,max_background_flushes,write_buffer_size,max_write_buffer_number,min_write_buffer_number_to_merge,compaction_pri,compaction_style,level0_file_num_compaction_trigger,level0_slowdown_writes_trigger,level0_stop_writes_trigger,compression_type,bloom_locality,open_files,block_size,cache_index_and_filter_blocks,max_bytes_for_level_base,max_bytes_for_level_multiplier,target_file_size_base,target_file_size_multiplier,num_levels,memtable_bloom_size_ratio,compression_ratio
38,16,7,2091008,8,2,3,0,7,32,64,1,1,1000000,14336,1,8388608,11,564224,1,5,0.05,0.98
39,16,11,2094080,8,2,3,0,8,32,56,1,1,1000000,16384,1,8388608,11,540672,1,5,0.1,0.99
40,15,5,2091008,8,2,3,0,8,32,62,1,1,100000,15360,0,8388608,12,584704,2,8,0.2,0.99
41,15,6,2091008,8,2,3,0,4,32,58,1,1,1000000,16384,1,8388608,11,540672,1,5,0,0.98
42,15,9,2089984,8,2,3,0,7,32,64,1,1,1000000,16384,0,8388608,9,642048,2,6,0.05,0.99
43,16,8,2085888,8,2,3,0,8,32,64,1,1,1000000,16384,1,8388608,12,547840,1,5,0.2,0.99
44,14,5,2085888,8,2,3,0,6,32,62,1,1,1000000,15360,1,8388608,10,699392,1,5,0,0.99
45,16,14,2085888,8,2,3,0,7,32,62,1,1,1000000,16384,0,8388608,11,540672,2,8,0.2,0.99
46,15,9,2089984,8,2,3,0,8,32,63,1,1,1000000,16384,1,8388608,12,571392,1,5,0.15,0.98
47,16,15,2094080,8,2,3,0,8,32,61,1,1,1000000,16384,1,8388608,12,571392,1,5,0,0.99
48,16,6,2094080,8,2,3,0,8,32,61,1,1,1000000,16384,0,8388608,9,584704,2,5,0.05,0.99
49,15,2,2070528,8,2,3,0,7,32,64,1,1,1000000,16384,0,8388608,8,566272,1,6,0.1,0.99
50,15,2,2091008,8,2,3,0,6,32,64,1,1,1000000,16384,0,8388608,10,540672,2,5,0.1,0.99
51,16,2,2085888,8,2,3,0,7,32,62,1,1,1000000,16384,1,8388608,8,607232,1,5,0.05,0.99
52,14,7,2085888,8,2,3,0,8,32,51,1,1,100000,16384,0,8388608,12,804864,2,8,0.2,0.99
53,13,14,2089984,8,2,3,0,8,32,64,1,1,1000000,15360,1,8388608,12,640000,1,6,0,0.99
54,15,9,2079744,8,2,3,0,7,31,61,1,1,1000000,16384,1,8388608,12,536576,1,5,0.05,0.99
55,15,8,2091008,8,2,3,0,8,32,59,1,1,1000000,16384,1,8388608,9,547840,1,5,0.05,0.95
56,16,6,2091008,8,2,3,0,8,32,64,1,1,1000000,16384,0,8388608,8,607232,1,5,0.05,0.99
57,16,7,2091008,8,2,3,0,5,32,64,1,1,1000000,15360,1,8388608,12,640000,1,6,0,0.99
58,15,4,2085888,8,2,3,0,7,32,64,1,1,1000000,15360,1,8388608,12,531456,1,6,0.05,0.99
59,16,15,2085888,8,2,3,0,8,32,49,1,1,1000000,16384,1,8388608,12,540672,1,8,0.15,0.99
60,15,4,2060288,8,2,3,0,8,32,60,1,1,1000000,16384,1,8388608,12,531456,1,5,0.05,0.99
61,15,15,2070528,8,2,3,0,7,32,64,1,1,1000000,16384,1,8388608,10,566272,1,5,0,0.99
62,14,2,2085888,8,2,3,0,6,32,63,1,1,1000000,16384,0,8388608,8,540672,1,5,0,0.99
63,16,4,2085888,8,2,3,0,5,32,62,1,1,1000000,16384,0,8388608,9,566272,1,7,0.1,0.99
64,16,9,2091008,8,2,3,0,7,32,60,1,1,1000000,16384,0,8388608,9,548864,2,5,0.15,0.99
65,15,4,2085888,8,2,3,0,8,32,63,1,1,1000000,15360,1,8388608,11,649216,1,5,0.05,0.97
66,16,3,2094080,8,2,3,0,7,32,62,1,1,1000000,15360,1,8388608,12,634880,1,5,0,0.99
67,16,3,2085888,8,2,3,0,5,32,62,1,1,1000000,16384,1,8388608,11,889856,1,5,0,0.99
68,16,7,2094080,8,2,3,0,7,32,64,1,1,1000000,16384,0,8388608,10,536576,1,6,0,0.99
69,16,6,2091008,8,2,3,0,8,32,57,1,1,1000000,16384,0,8388608,8,540672,2,5,0.1,0.98
70,16,4,2094080,8,2,3,0,8,32,64,1,1,1000000,15360,1,8388608,12,540672,1,5,0.2,0.99
71,12,6,2094080,8,2,3,0,8,32,60,1,1,1000000,16384,0,8388608,9,540672,2,6,0.05,0.99
72,12,1,2074624,8,2,3,0,7,32,62,1,1,1000000,16384,1,8388608,12,540672,1,5,0,0.99
73,14,3,2089984,8,2,3,0,8,32,64,1,1,1000000,16384,0,8388608,9,540672,2,5,0.15,0.99
74,16,11,2094080,8,2,3,0,6,32,51,1,1,1000000,16384,1,8388608,11,540672,1,5,0,0.98
75,16,4,2085888,8,2,3,0,6,32,64,1,1,1000000,16384,0,8388608,10,548864,1,7,0.15,0.99
76,16,6,2094080,8,2,3,0,3,32,60,1,1,1000000,16384,0,8388608,9,536576,1,6,0.1,0.99
77,13,9,2085888,8,2,3,0,8,32,64,1,1,1000000,16384,1,8388608,12,540672,1,8,0.2,0.99
78,9,7,2085888,8,2,3,0,8,32,64,1,1,1000000,16384,0,8388608,10,540672,2,6,0,0.99
79,12,4,2085888,8,2,3,0,5,32,63,1,1,1000000,16384,1,8388608,11,563200,1,6,0,0.99
80,16,7,2085888,8,2,3,0,6,32,64,1,1,1000000,16384,0,8388608,10,548864,1,5,0.15,0.99
81,16,8,2085888,8,2,3,0,7,32,61,1,1,1000000,16384,1,8388608,8,540672,1,5,0,0.94
82,13,5,2091008,8,2,3,0,7,31,64,1,1,1000000,16384,1,8388608,11,566272,1,6,0,0.99
83,16,4,2085888,8,2,3,0,5,32,64,1,1,1000000,15360,0,8388608,9,564224,1,7,0.05,0.99
84,16,10,2085888,8,2,3,0,8,32,60,1,1,1000000,16384,1,8388608,11,698368,1,5,0.1,0.99
85,12,4,2085888,8,2,3,0,6,32,62,1,1,1000000,16384,1,8388608,11,607232,1,6,0,0.99
86,16,9,2094080,8,2,3,0,6,32,59,1,1,1000000,16384,1,8388608,10,540672,1,6,0,0.99
87,15,3,2091008,8,2,3,0,6,32,64,1,1,1000000,16384,0,8388608,8,536576,2,6,0.1,0.99
88,15,2,2085888,8,2,3,0,7,32,62,1,1,1000000,16384,1,8388608,8,526336,1,5,0.1,0.99
89,13,5,2085888,8,2,3,0,8,32,63,1,1,1000000,16384,1,8388608,9,951296,1,5,0,0.99
90,16,7,2060288,8,2,3,0,6,32,64,1,1,1000000,16384,0,8388608,8,536576,1,6,0.15,0.99
91,12,5,2094080,8,2,3,0,5,32,60,1,1,1000000,16384,1,8388608,12,536576,1,5,0.05,0.99
92,14,4,2085888,8,2,3,0,7,32,64,1,1,1000000,16384,0,8388608,9,558080,2,5,0.15,0.99
93,12,4,2085888,8,2,3,0,8,32,63,1,1,1000000,16384,1,8388608,9,701440,1,6,0,0.99
94,14,8,2089984,8,2,3,0,8,32,64,1,1,1000000,16384,1,8388608,12,614400,1,7,0.15,0.99
95,9,1,2094080,8,2,3,0,8,32,64,1,1,1000000,16384,0,8388608,9,564224,2,5,0.05,0.99
96,16,1,2085888,8,2,3,0,5,32,62,1,1,1000000,16384,1,8388608,10,566272,1,5,0.1,0.99
97,16,2,2085888,8,2,3,0,2,32,64,1,1,1000000,14336,0,8388608,8,564224,1,5,0.05,0.98
98,15,3,2085888,8,2,3,0,8,32,64,1,1,1000000,16384,1,8388608,12,547840,1,5,0.2,0.99
99,11,6,2085888,8,2,3,0,7,32,61,1,1,1000000,16384,1,8388608,9,571392,1,5,0.05,0.98
100,15,2,2070528,8,2,3,0,6,32,64,1,1,1000000,16384,0,8388608,9,614400,1,7,0.05,0.99
101,14,9,2074624,8,2,3,0,6,32,62,1,1,1000000,16384,1,8388608,12,607232,1,6,0.05,0.99
102,12,4,2085888,8,2,3,0,5,32,58,1,1,1000000,16384,1,8388608,9,640000,1,5,0,0.99
103,16,11,2085888,8,2,3,0,7,32,63,1,1,1000000,15360,0,8388608,10,540672,2,5,0.05,0.99
104,12,6,2094080,8,2,3,0,6,32,60,1,1,1000000,16384,0,8388608,9,584704,2,5,0.05,0.99
105,16,5,2085888,8,2,3,0,6,32,60,1,1,1000000,16384,0,8388608,9,540672,1,7,0.05,0.99
106,16,14,2089984,8,2,3,0,8,32,61,1,1,1000000,16384,0,8388608,10,540672,2,6,0.15,0.99
107,16,5,2091008,8,2,3,0,7,32,63,1,1,1000000,16384,1,8388608,8,698368,1,6,0,0.99
108,15,8,2070528,8,2,3,0,6,32,64,1,1,1000000,16384,0,8388608,8,765952,2,5,0.05,0.99
109,16,5,2085888,8,2,3,0,6,32,60,1,1,1000000,16384,0,8388608,9,540672,1,6,0.05,0.99
110,15,3,2077696,8,2,3,0,6,32,63,1,1,1000000,16384,0,8388608,8,536576,2,6,0.05,0.98
111,16,13,2094080,8,2,3,0,6,32,62,1,1,1000000,15360,1,8388608,12,649216,1,5,0,0.99
112,16,16,2066432,8,2,3,0,8,32,64,1,1,1000000,16384,1,8388608,10,547840,1,5,0.05,0.99
113,15,6,2085888,8,2,3,0,7,32,64,1,1,1000000,16384,0,8388608,10,540672,1,6,0.05,0.99
114,14,4,2085888,8,2,3,0,8,31,62,1,1,1000000,15360,1,8388608,10,555008,1,5,0,0.99
115,16,10,2085888,8,2,3,0,6,32,64,1,1,1000000,16384,0,8388608,8,566272,1,5,0,0.99
116,15,5,2079744,8,2,3,0,6,32,64,1,1,1000000,16384,0,8388608,8,549888,1,5,0.2,0.98
117,16,5,2085888,8,2,3,0,5,32,64,1,1,1000000,16384,0,8388608,10,540672,2,6,0.05,0.99
118,15,7,2085888,8,2,3,0,4,32,64,1,1,1000000,16384,0,8388608,11,531456,1,8,0.05,0.99
119,16,8,2085888,8,2,3,0,5,32,64,1,1,1000000,16384,0,8388608,8,549888,1,5,0.2,0.98
120,11,3,2094080,8,2,3,0,6,32,58,1,1,1000000,16384,1,8388608,11,555008,1,5,0,0.99
121,11,4,2085888,8,2,3,0,8,32,64,1,1,1000000,15360,1,8388608,10,640000,1,6,0,0.99
122,16,4,2085888,8,2,3,0,8,32,47,1,1,100000,16384,0,8388608,12,588800,2,8,0.15,0.99
123,15,15,2085888,8,2,3,0,6,32,63,1,1,1000000,16384,0,8388608,10,540672,2,5,0.15,0.99
124,16,16,2085888,8,2,3,0,8,32,64,1,1,1000000,16384,1,8388608,10,540672,1,5,0.1,0.99
125,15,8,2094080,8,2,3,0,8,32,51,1,1,10000,15360,0,8388608,12,732160,2,7,0.2,0.99
126,15,8,2085888,8,2,3,0,7,32,64,1,1,1000000,16384,0,8388608,10,540672,1,6,0.05,0.99
127,15,2,2085888,8,2,3,0,8,32,62,1,1,1000000,15360,1,8388608,10,699392,1,5,0.05,0.99
