,max_background_compactions,max_background_flushes,write_buffer_size,max_write_buffer_number,min_write_buffer_number_to_merge,compaction_pri,compaction_style,level0_file_num_compaction_trigger,level0_slowdown_writes_trigger,level0_stop_writes_trigger,compression_type,bloom_locality,open_files,block_size,cache_index_and_filter_blocks,max_bytes_for_level_base,max_bytes_for_level_multiplier,target_file_size_base,target_file_size_multiplier,num_levels,memtable_bloom_size_ratio,compression_ratio
0,16,10,2087936,8,2,3,0,8,19,44,1,0,-1,16384,1,8388608,8,539648,1,5,0,0.0
1,16,10,2087936,8,2,3,0,8,19,44,1,0,10000,16384,1,8388608,8,568320,1,5,0,0.0
2,16,11,2087936,8,2,3,0,8,19,46,1,0,-1,16384,1,8388608,8,533504,1,5,0,0.0
3,16,11,2084864,8,2,3,0,8,19,44,1,0,10000,16384,1,8388608,8,543744,1,5,0,0.0
4,16,9,2087936,8,2,3,0,8,19,46,1,0,-1,16384,1,8388608,8,533504,1,5,0,0.0
5,16,10,2087936,8,2,3,0,8,19,44,1,0,10000,16384,1,8388608,8,601088,1,5,0,0.0
6,16,9,2084864,8,2,3,0,8,19,44,1,0,10000,16384,1,8388608,8,545792,1,5,0,0.0
7,16,11,2084864,8,2,3,0,8,19,44,1,0,-1,16384,1,8388608,8,580608,1,5,0,0.0
8,16,11,2084864,8,2,3,0,8,19,47,1,0,-1,16384,1,8388608,8,533504,1,5,0,0.0
9,16,10,2087936,8,2,3,0,8,19,41,1,0,10000,16384,1,8388608,8,539648,1,5,0,0.0
10,16,8,2087936,8,2,3,0,8,19,44,1,0,10000,16384,1,8388608,8,606208,1,5,0,0.0
11,16,9,2087936,8,2,3,0,8,19,44,1,0,-1,16384,1,8388608,8,651264,1,5,0,0.0
12,16,11,2079744,8,2,3,0,8,19,45,1,0,-1,16384,1,8388608,8,549888,1,5,0,0.0
13,16,7,2087936,8,2,3,0,8,19,41,1,0,10000,16384,1,8388608,8,549888,1,5,0,0.0
14,16,11,2087936,8,2,3,0,8,19,40,1,0,10000,16384,1,8388608,8,539648,1,5,0,0.0
15,16,12,2087936,8,2,3,0,8,19,41,1,0,100000,16384,1,8388608,8,533504,1,5,0,0.0
16,16,7,2087936,8,2,3,0,8,19,40,1,0,10000,16384,1,8388608,8,580608,1,5,0,0.0
17,16,9,2087936,8,2,3,0,8,19,44,1,0,10000,16384,1,8388608,8,664576,1,5,0,0.0
18,16,10,2087936,8,2,3,0,8,19,44,1,0,-1,16384,1,8388608,8,549888,1,5,0,0.01
19,16,12,2087936,8,2,3,0,8,20,43,1,0,-1,16384,1,8388608,8,539648,1,5,0,0.0
20,16,9,2084864,8,2,3,0,8,19,40,1,0,10000,16384,1,8388608,8,651264,1,5,0,0.0
21,16,10,2084864,8,2,3,0,8,19,45,1,0,-1,16384,1,8388608,8,636928,1,5,0,0.0
22,16,12,2084864,8,2,3,0,8,19,41,1,0,10000,16384,1,8388608,8,545792,1,5,0,0.0
23,16,12,2084864,8,2,3,0,8,19,41,1,0,10000,16384,1,8388608,8,545792,1,5,0,0.0
24,16,9,2084864,8,2,3,0,8,19,47,1,0,10000,16384,1,8388608,8,533504,1,5,0,0.0
25,16,7,2087936,8,2,3,0,8,19,41,1,0,10000,16384,1,8388608,8,651264,1,5,0,0.0
26,16,12,2084864,8,2,3,0,8,19,41,1,0,-1,16384,1,8388608,8,533504,1,5,0,0.0
27,16,10,2084864,8,2,3,0,8,18,44,1,0,100000,16384,1,8388608,8,606208,1,5,0,0.0
28,16,7,2084864,8,2,3,0,8,19,42,1,0,10000,16384,1,8388608,8,545792,1,5,0,0.0
29,16,8,2084864,8,2,3,0,8,19,41,1,0,10000,16384,1,8388608,8,657408,1,5,0,0.0
30,16,11,2084864,8,2,3,0,8,18,47,1,0,100000,16384,1,8388608,8,580608,1,5,0,0.0
31,16,10,2087936,8,2,3,0,8,19,44,1,0,100000,16384,1,8388608,8,533504,1,5,0,0.0
32,16,10,2087936,8,2,3,0,8,19,39,1,0,-1,16384,1,8388608,8,543744,1,5,0,0.0
33,16,9,2087936,8,2,3,0,8,18,46,1,0,10000,16384,1,8388608,8,670720,1,5,0,0.0
34,16,11,2084864,8,2,3,0,8,19,49,1,0,-1,16384,1,8388608,8,543744,1,5,0,0.0
35,16,11,2084864,8,2,3,0,8,18,47,1,0,100000,16384,1,8388608,8,549888,1,5,0,0.0
36,16,11,2084864,8,2,3,0,8,18,47,1,0,100000,16384,1,8388608,8,549888,1,5,0,0.0
37,16,9,2084864,8,2,3,0,8,20,46,1,0,-1,16384,1,8388608,8,533504,1,5,0,0.0
38,16,12,2084864,8,2,3,0,8,20,43,1,0,-1,16384,1,8388608,8,545792,1,5,0,0.0
39,16,10,2084864,8,2,3,0,8,18,43,1,0,100000,16384,1,8388608,8,716800,1,5,0,0.0
40,16,12,2084864,8,2,3,0,8,20,44,1,0,10000,16384,1,8388608,8,539648,1,5,0,0.0
41,16,10,2084864,8,2,3,0,8,18,47,1,0,100000,16384,1,8388608,8,549888,1,5,0,0.0
42,16,11,2084864,8,2,3,0,8,20,46,1,0,-1,16384,1,8388608,8,533504,1,5,0,0.0
43,16,11,2084864,8,2,3,0,8,19,44,1,0,100000,16384,1,8388608,8,548864,1,5,0,0.0
44,16,11,2087936,8,2,3,0,8,19,38,1,0,100000,16384,1,8388608,8,568320,1,5,0,0.0
45,16,10,2087936,8,2,3,0,8,19,46,1,0,100000,16384,1,8388608,8,533504,1,5,0,0.0
46,16,10,2084864,8,2,3,0,8,20,43,1,0,10000,16384,1,8388608,8,539648,1,5,0,0.0
47,16,9,2084864,8,2,3,0,8,20,46,1,0,10000,16384,1,8388608,8,533504,1,5,0,0.0
48,16,10,2087936,8,2,3,0,8,19,38,1,0,10000,16384,1,8388608,8,545792,1,5,0,0.0
49,16,11,2084864,8,2,3,0,8,19,39,1,0,-1,16384,1,8388608,8,543744,1,5,0,0.0
50,16,9,2087936,8,2,3,0,8,20,37,1,0,-1,16384,1,8388608,8,543744,1,5,0,0.0
51,16,10,2084864,8,2,3,0,8,19,39,1,0,-1,16384,1,8388608,8,543744,1,5,0,0.0
52,16,12,2087936,8,2,3,0,8,20,43,1,0,100000,16384,1,8388608,8,539648,1,5,0,0.0
53,16,12,2084864,8,2,3,0,8,19,41,1,0,10000,16384,1,8388608,8,636928,1,5,0,0.0
54,16,10,2087936,8,2,3,0,8,20,37,1,0,-1,16384,1,8388608,8,615424,1,5,0,0.0
55,16,10,2084864,8,2,3,0,8,18,47,1,0,100000,16384,1,8388608,8,671744,1,5,0,0.0
56,16,13,2087936,8,2,3,0,8,20,46,1,0,-1,16384,1,8388608,8,533504,1,5,0,0.0
57,16,10,2087936,8,2,3,0,8,19,47,1,0,100000,16384,1,8388608,8,533504,1,5,0,0.0
58,16,10,2084864,8,2,3,0,8,20,38,1,0,-1,16384,1,8388608,8,580608,1,5,0,0.0
