,max_background_compactions,max_background_flushes,write_buffer_size,max_write_buffer_number,min_write_buffer_number_to_merge,compaction_pri,compaction_style,level0_file_num_compaction_trigger,level0_slowdown_writes_trigger,level0_stop_writes_trigger,compression_type,bloom_locality,open_files,block_size,cache_index_and_filter_blocks,max_bytes_for_level_base,max_bytes_for_level_multiplier,target_file_size_base,target_file_size_multiplier,num_levels,memtable_bloom_size_ratio,compression_ratio
25,11,1,2052096,7,2,3,0,8,32,55,1,0,-1,16384,0,8388608,9,728064,2,5,0.2,0.76
26,10,1,2093056,8,2,3,0,8,30,51,2,0,1000000,14336,0,8388608,8,548864,2,5,0.2,0.12
27,7,1,2093056,7,2,3,0,8,31,53,1,0,100000,16384,0,7340032,10,533504,2,5,0.2,0.89
28,3,3,2052096,7,2,3,0,8,29,51,1,0,10000,15360,0,8388608,8,538624,2,5,0.1,0.83
29,4,4,2013184,8,2,3,0,8,27,37,1,0,-1,16384,0,8388608,8,563200,2,5,0.2,0.72
30,7,7,2067456,8,2,3,0,8,31,37,1,0,10000,15360,0,8388608,11,596992,2,5,0.1,0.56
31,7,6,2093056,7,2,3,0,8,30,62,1,0,-1,11264,0,8388608,8,525312,2,5,0.1,0.29
32,7,3,2076672,7,2,3,0,8,32,46,1,1,100000,16384,0,8388608,8,601088,2,5,0.2,0.65
33,2,1,2030592,8,2,3,0,8,32,34,1,0,100000,15360,0,8388608,12,601088,2,5,0.15,0.69
34,8,7,2052096,8,2,3,0,8,30,52,1,1,10000,15360,0,8388608,8,712704,2,5,0.15,0.74
35,4,11,2093056,8,2,3,0,8,28,40,1,0,-1,15360,0,8388608,8,601088,1,5,0.1,0.73
36,15,12,2076672,8,2,3,0,8,31,51,1,0,100000,15360,0,8388608,10,596992,2,5,0.05,0.66
37,10,5,2093056,7,2,3,0,8,30,44,1,0,100000,12288,0,8388608,8,668672,2,5,0.15,0.03
38,10,1,2093056,8,2,3,0,8,30,38,1,1,10000,15360,0,8388608,9,545792,2,5,0.15,0.74
39,6,11,2093056,8,2,3,0,8,31,51,1,0,-1,11264,0,8388608,8,615424,2,5,0.15,0.69
40,6,2,2095104,7,2,3,0,8,32,55,1,0,10000,16384,0,8388608,8,728064,2,5,0.05,0.76
41,2,9,2042880,8,2,3,0,8,31,59,1,0,10000,14336,0,8388608,8,615424,1,5,0.15,0.69
42,8,7,2089984,8,2,3,0,8,31,32,1,0,100000,15360,0,8388608,10,750592,2,5,0.15,0.66
43,7,5,2093056,8,2,3,0,8,25,40,2,1,100000,16384,0,8388608,8,728064,2,5,0.15,0.15
44,7,8,2093056,7,2,3,0,8,30,62,1,0,10000,16384,0,8388608,8,726016,2,5,0.2,0.32
45,8,2,2076672,8,2,3,0,8,29,63,1,0,-1,13312,0,8388608,9,564224,2,5,0.15,0.31
46,12,14,2093056,8,2,3,0,8,29,52,1,0,100000,14336,0,8388608,8,677888,2,5,0.2,0.47
47,7,5,2018304,7,2,3,0,8,32,55,1,0,-1,13312,0,8388608,9,716800,2,5,0.15,0.7
48,4,3,2052096,8,2,3,0,8,30,44,1,0,-1,16384,0,8388608,8,662528,2,5,0.05,0.16
49,6,2,2093056,7,2,3,0,8,30,43,1,0,10000,16384,0,8388608,12,728064,2,5,0.1,0.76
50,10,6,2093056,8,2,3,0,8,24,39,1,0,10000,14336,0,8388608,8,663552,2,5,0.05,0.08
51,11,11,2093056,8,2,3,0,8,28,41,1,0,10000,11264,0,8388608,8,578560,2,5,0.15,0.04
52,2,9,2093056,8,2,3,0,8,31,42,1,1,100000,16384,0,7340032,8,530432,2,5,0.2,0.86
53,4,6,2035712,7,2,3,0,8,32,35,1,0,-1,16384,0,8388608,10,533504,2,5,0.05,0.55
54,12,8,2093056,8,2,3,0,8,30,37,2,0,10000,16384,0,8388608,8,642048,2,5,0.2,0.41
55,3,2,2006016,8,2,3,0,8,31,45,1,0,10000,14336,0,8388608,10,728064,2,5,0.05,0.69
56,7,2,2052096,8,2,3,0,8,30,32,1,0,-1,15360,0,7340032,8,901120,2,5,0.2,0.07
57,11,13,2093056,8,2,3,0,8,29,51,1,1,10000,15360,0,8388608,8,601088,2,5,0.1,0.39
58,10,14,2095104,8,2,3,0,8,28,57,1,0,-1,14336,0,8388608,8,726016,2,5,0.2,0.12
59,7,8,2093056,6,2,3,0,8,30,61,1,0,10000,16384,0,7340032,10,533504,2,5,0.15,0.93
60,7,6,2052096,8,2,3,0,8,29,51,1,1,10000,15360,0,8388608,10,538624,2,5,0.2,0.83
61,8,10,2093056,8,2,3,0,8,31,48,1,0,10000,11264,0,8388608,9,578560,2,5,0.15,0.65
62,7,7,2067456,8,2,3,0,8,32,58,1,0,100000,11264,0,8388608,8,601088,2,5,0.05,0.29
63,4,1,2093056,8,2,3,0,8,31,51,1,0,10000,11264,0,7340032,8,600064,2,5,0.1,0.46
