,max_background_compactions,max_background_flushes,write_buffer_size,max_write_buffer_number,min_write_buffer_number_to_merge,compaction_pri,compaction_style,level0_file_num_compaction_trigger,level0_slowdown_writes_trigger,level0_stop_writes_trigger,compression_type,bloom_locality,open_files,block_size,cache_index_and_filter_blocks,max_bytes_for_level_base,max_bytes_for_level_multiplier,target_file_size_base,target_file_size_multiplier,num_levels,memtable_bloom_size_ratio,compression_ratio
0,1,1,2096128,8,2,3,0,6,32,33,0,0,10000,7168,0,5242880,8,542720,1,5,0,0.97
1,1,1,2096128,8,2,3,0,4,32,32,0,0,1000000,10240,0,2097152,10,564224,1,5,0,0.99
2,1,1,2096128,8,2,3,0,7,31,32,0,0,1000000,11264,0,6291456,9,542720,1,5,0,0.99
3,1,1,2096128,8,2,3,0,6,32,32,0,0,1000000,4096,0,4194304,8,536576,1,5,0.05,0.99
4,1,1,2096128,8,2,3,0,5,31,33,0,0,1000000,8192,0,5242880,9,542720,1,5,0,0.99
5,1,1,2081792,8,2,3,0,6,32,32,0,0,100000,10240,0,3145728,8,524288,1,6,0.05,0.99
6,1,1,2096128,8,2,3,0,6,31,33,0,0,1000000,15360,0,2097152,9,542720,1,5,0,0.99
7,1,1,2081792,8,2,3,0,4,29,33,0,0,1000000,8192,0,5242880,8,542720,1,5,0,0.99
8,1,1,2096128,8,2,3,0,6,25,32,0,0,1000000,6144,0,4194304,11,526336,1,5,0,0.99
9,1,1,2096128,8,2,3,0,6,32,33,0,0,10000,7168,0,5242880,8,542720,1,6,0,0.97
10,1,1,2096128,8,2,3,0,4,31,33,0,0,1000000,7168,0,6291456,9,542720,1,5,0,0.99
11,1,1,2096128,8,2,3,0,6,32,32,0,0,-1,5120,0,4194304,11,526336,1,5,0.05,0.99
12,1,1,2096128,8,2,3,0,4,32,33,0,0,100000,4096,0,7340032,8,542720,1,5,0,0.97
13,1,3,2096128,8,2,3,0,7,30,33,0,0,1000000,5120,0,2097152,10,542720,1,6,0,0.99
14,1,4,2096128,8,2,3,0,6,31,32,0,0,1000000,5120,0,2097152,9,529408,1,5,0,0.99
15,1,1,2096128,8,2,3,0,4,30,33,0,0,1000000,7168,0,6291456,10,542720,1,5,0,0.99
16,1,1,2096128,8,2,3,0,3,30,34,0,0,1000000,8192,0,3145728,11,566272,1,5,0,0.99
17,1,1,2081792,8,2,3,0,4,31,35,0,0,1000000,3072,0,2097152,11,529408,1,6,0,0.99
18,1,1,2081792,8,2,3,0,6,32,32,0,0,100000,7168,0,3145728,10,524288,1,5,0.05,0.99
19,1,1,2096128,8,2,3,0,5,31,33,0,0,1000000,8192,0,3145728,10,526336,1,8,0,0.99
20,1,1,2096128,8,2,3,0,4,32,33,0,0,1000000,7168,0,4194304,10,566272,1,6,0,0.99
21,1,1,2096128,8,2,3,0,5,32,32,0,0,1000000,10240,0,3145728,10,566272,1,5,0.05,0.99
22,1,3,2096128,8,2,3,0,5,32,32,0,0,1000000,10240,0,3145728,8,524288,1,6,0,0.99
23,1,4,2079744,8,2,3,0,4,31,32,0,0,1000000,10240,0,2097152,10,542720,1,5,0,0.99
24,1,1,2096128,8,2,3,0,7,32,32,0,0,1000000,10240,0,2097152,11,565248,1,7,0.05,0.99
25,1,1,2096128,8,2,3,0,7,32,33,0,0,100000,4096,0,6291456,8,542720,1,5,0.05,0.97
26,1,1,2096128,8,2,3,0,6,32,33,0,0,1000000,7168,0,3145728,11,566272,1,5,0.05,0.99
27,1,1,2096128,8,2,3,0,2,28,33,0,0,1000000,10240,0,2097152,11,529408,1,7,0,0.99
28,1,1,2096128,8,2,3,0,3,32,33,0,0,1000000,2048,0,3145728,11,566272,1,8,0,0.99
29,1,1,2096128,8,2,3,0,6,28,32,0,0,1000000,7168,0,4194304,9,542720,1,7,0,0.99
30,1,1,2096128,8,2,3,0,4,32,32,0,0,1000000,10240,0,2097152,12,566272,1,7,0.05,0.99
31,1,1,2096128,8,2,3,0,7,32,32,0,0,10000,4096,0,4194304,8,536576,1,7,0.05,0.99
