,max_background_compactions,max_background_flushes,write_buffer_size,max_write_buffer_number,min_write_buffer_number_to_merge,compaction_pri,compaction_style,level0_file_num_compaction_trigger,level0_slowdown_writes_trigger,level0_stop_writes_trigger,compression_type,bloom_locality,open_files,block_size,cache_index_and_filter_blocks,max_bytes_for_level_base,max_bytes_for_level_multiplier,target_file_size_base,target_file_size_multiplier,num_levels,memtable_bloom_size_ratio,compression_ratio
117,3,8,2083840,8,2,3,0,8,32,52,1,1,-1,16384,1,8388608,12,530432,2,5,0.2,0.98
118,6,5,2092032,8,2,3,0,8,32,60,1,1,-1,16384,1,8388608,12,530432,2,6,0.1,0.98
119,4,12,2096128,8,2,3,0,8,32,54,0,1,100000,15360,1,8388608,12,527360,2,5,0.05,0.99
120,8,13,2094080,8,2,3,0,8,32,33,1,1,10000,16384,1,8388608,12,530432,1,5,0.15,0.98
121,7,12,2096128,8,2,3,0,8,32,50,1,1,10000,16384,1,8388608,12,644096,1,5,0.15,0.98
122,2,4,2083840,8,2,3,0,8,32,59,1,1,-1,14336,1,8388608,12,527360,2,7,0.1,0.99
123,3,13,2083840,8,2,3,0,8,32,61,1,1,10000,16384,0,8388608,12,569344,1,5,0.2,0.97
124,5,14,2083840,8,2,3,0,8,32,55,1,1,100000,16384,1,8388608,12,530432,2,6,0.15,0.99
125,8,16,2096128,8,2,3,0,8,32,64,1,1,-1,16384,1,8388608,12,530432,1,7,0.1,0.98
126,5,12,2083840,8,2,3,0,8,32,57,1,1,10000,13312,1,8388608,12,530432,1,5,0.15,0.99
127,3,13,2083840,8,2,3,0,8,32,61,1,1,100000,16384,1,8388608,11,584704,1,6,0.15,0.99
