,WAF
299,6.2
300,6.8
301,4.3
302,4.5
303,5.7
304,4.9
305,5.1
306,10.1
307,7.3
308,6.7
309,5.1
310,4.6
311,5.1
312,4.8
313,7.3
314,10.3
315,5.4
316,7.5
317,5.2
318,5.4
319,7.4
320,5.0
321,10.1
322,6.5
323,5.4
324,6.7
325,5.8
326,10.2
327,7.0
328,4.8
329,14.3
330,6.9
331,13.7
332,5.0
333,11.0
334,11.4
335,5.2
336,5.4
337,14.0
338,5.2
339,5.7
340,5.7
341,6.6
342,7.2
343,6.0
344,5.0
345,5.2
346,4.9
347,6.0
348,5.6
349,10.0
350,5.7
351,7.8
352,6.2
353,8.3
354,5.8
355,5.0
356,5.1
357,15.6
358,6.1
359,5.5
360,7.0
361,5.1
362,9.6
363,3.9
364,5.5
365,6.6
366,5.2
367,5.7
368,5.7
369,15.1
370,6.0
371,4.3
372,7.0
373,8.2
374,5.8
375,5.1
376,4.6
377,6.0
378,3.3
379,5.6
380,11.6
381,5.7
382,4.5
383,4.6
384,11.4
385,5.3
386,5.8
387,10.4
388,3.5
389,11.1
390,4.3
391,7.7
392,4.6
393,5.1
394,4.9
395,5.1
396,3.5
397,9.9
398,4.9
399,4.8
400,10.1
401,7.0
402,10.2
403,10.6
404,6.3
405,10.6
406,4.1
407,6.3
408,4.5
409,6.6
410,8.6
411,4.8
412,5.1
413,12.7
414,6.1
415,5.0
416,7.0
417,5.8
418,5.4
419,5.7
420,7.2
421,4.4
422,7.0
423,4.7
424,4.6
425,10.5
426,4.1
427,4.9
428,10.6
429,4.9
430,8.5
431,5.1
432,7.0
433,6.0
434,5.5
435,5.0
436,4.6
437,5.0
438,5.7
439,5.4
440,4.8
441,5.8
442,6.1
443,4.5
444,5.9
445,10.7
446,7.2
447,7.3
448,5.6
449,4.7
450,5.6
451,7.1
452,4.6
453,11.7
454,4.9
455,7.3
456,14.6
457,5.2
458,6.8
459,6.9
460,10.1
461,5.5
462,5.0
463,4.6
464,5.5
465,5.8
466,6.0
467,7.3
468,4.6
469,3.3
470,5.1
471,4.5
472,4.3
473,5.8
474,3.9
475,5.8
476,4.6
477,6.7
478,6.8
479,6.8
480,5.6
481,14.2
482,4.2
483,5.5
484,10.6
485,5.1
486,6.3
487,5.8
488,5.2
489,4.8
490,6.1
491,5.9
492,5.6
493,7.0
494,5.6
495,4.5
496,6.7
497,6.1
498,11.3
499,7.8
500,6.9
501,5.9
502,7.0
503,6.0
504,16.0
505,4.4
506,4.4
507,6.1
508,5.6
509,7.4
510,5.1
511,5.7
512,10.6
513,5.7
514,6.0
515,4.3
516,5.3
517,5.8
518,8.4
519,6.0
520,5.7
521,12.8
522,6.4
523,6.3
524,5.8
525,4.6
526,5.2
527,5.8
528,5.8
529,3.9
530,10.1
531,5.5
532,14.1
533,5.5
534,4.7
535,10.7
536,10.8
537,5.2
538,6.8
539,4.0
540,4.4
541,8.7
542,10.0
543,6.4
544,6.2
545,6.7
546,4.0
547,14.1
548,6.2
549,10.8
550,9.9
551,6.0
552,5.7
553,6.9
554,5.5
555,10.5
556,6.3
557,5.8
558,8.6
559,6.0
560,5.0
561,5.7
562,5.4
563,7.4
564,5.6
565,4.2
566,5.1
567,4.3
568,6.2
569,7.2
570,7.0
571,8.4
572,4.5
573,4.8
574,5.3
575,7.3
576,6.3
577,5.5
578,4.4
579,5.8
580,7.1
581,8.6
582,5.8
583,4.7
584,6.4
585,4.6
586,6.9
587,10.1
588,4.3
589,6.0
590,5.9
591,4.5
592,5.1
593,4.9
594,7.0
595,6.4
596,11.0
597,5.3
598,5.5
599,8.5
600,8.6
601,4.7
602,9.0
603,5.1
604,6.1
605,5.7
606,5.3
607,5.1
608,8.4
609,6.0
610,7.3
611,11.1
612,4.7
613,5.7
614,6.0
615,4.3
616,9.5
617,4.8
618,7.4
619,7.1
620,6.2
621,7.2
622,5.2
623,7.0
624,7.0
625,4.8
626,5.9
627,3.5
628,4.0
629,5.9
630,7.1
631,5.6
632,11.4
633,5.9
634,7.4
635,9.3
636,7.5
637,8.7
638,10.5
639,4.6
640,5.0
641,4.7
642,6.3
643,4.7
644,7.2
645,10.1
646,8.6
647,7.2
648,4.8
649,6.6
650,5.8
651,5.5
652,5.9
653,6.0
654,8.3
655,8.6
656,5.0
657,6.9
658,5.2
659,4.8
660,5.7
661,7.3
662,6.3
663,6.6
664,11.5
665,6.2
666,7.0
667,4.6
668,6.6
669,6.8
670,13.5
671,11.4
672,5.5
673,6.9
674,6.3
675,5.8
676,5.7
677,5.0
678,5.8
679,7.1
680,8.5
681,7.0
682,5.1
683,6.0
684,4.3
685,6.8
686,6.0
687,6.7
688,4.1
689,5.7
690,5.1
691,7.0
692,8.3
693,5.5
694,11.2
695,4.7
696,4.5
697,6.6
698,6.4
699,5.8
700,4.6
701,4.4
702,4.4
703,4.6
704,6.8
705,4.9
706,6.9
707,7.0
708,6.8
709,5.7
710,5.1
711,7.7
712,9.2
713,6.9
714,4.0
715,4.1
716,8.4
717,5.2
718,6.5
719,4.7
720,13.6
721,5.8
722,7.3
723,5.3
724,5.6
725,6.6
726,4.9
727,7.8
728,8.2
729,5.7
730,6.2
731,5.6
732,5.1
733,5.2
734,7.2
735,3.9
736,4.3
737,7.4
738,6.9
739,4.7
740,5.2
741,7.0
742,5.7
743,4.9
744,5.8
745,9.1
746,5.8
747,7.1
748,5.6
749,6.2
750,5.2
751,6.0
752,5.2
753,13.6
754,6.3
755,7.1
756,7.5
757,7.0
758,8.7
759,5.9
760,5.7
761,4.7
762,5.1
763,7.1
764,3.9
765,6.7
766,6.2
767,6.9
768,5.6
769,7.3
770,4.9
771,6.9
772,5.7
773,11.0
774,5.7
775,5.7
776,5.2
777,6.7
778,6.3
779,6.5
780,5.5
781,10.8
782,4.9
783,6.0
784,10.4
785,4.7
786,4.8
787,5.5
788,5.1
789,5.7
790,4.2
791,5.8
792,12.9
793,4.3
794,6.0
795,4.9
796,9.9
797,5.6
798,6.7
799,6.7
800,6.4
801,10.1
802,11.4
803,5.1
804,5.7
805,5.1
806,5.3
807,13.9
808,7.3
809,5.8
810,11.7
811,4.4
812,6.4
813,5.7
814,5.1
815,5.9
816,5.5
817,11.5
818,5.8
819,4.8
820,12.3
821,5.8
822,6.6
823,8.4
824,5.8
825,6.9
826,5.1
827,5.8
828,12.5
829,7.1
830,9.7
831,8.7
832,5.2
833,7.2
834,4.3
835,3.5
836,5.8
837,5.8
838,6.0
839,4.8
840,5.9
841,4.2
842,5.7
843,4.4
844,4.2
845,6.0
846,5.9
847,7.5
848,7.4
849,6.6
850,9.9
851,6.5
852,6.8
853,8.9
854,5.6
855,13.2
856,5.5
857,7.3
858,7.1
859,5.6
860,8.0
861,8.7
862,6.1
863,5.0
864,7.3
865,5.7
866,6.5
867,8.3
868,4.7
869,5.1
870,5.6
871,6.5
872,4.4
873,5.8
874,5.8
875,7.5
876,7.0
877,4.7
878,6.4
879,6.0
880,6.1
881,7.3
882,4.8
883,8.5
884,5.7
885,5.8
886,5.2
887,6.5
888,4.9
889,5.5
890,6.5
891,7.1
892,6.5
893,10.7
894,6.9
895,5.8
896,6.8
897,5.8
898,5.2
899,5.0
900,5.5
901,6.7
902,6.3
903,6.1
904,6.9
905,5.7
906,4.9
907,6.0
908,5.8
909,9.0
910,11.1
911,5.7
912,7.2
913,7.9
914,4.7
915,4.7
916,7.4
917,4.5
918,6.8
919,4.6
920,5.8
921,8.6
922,6.8
923,3.9
924,4.7
925,5.2
926,5.4
927,4.5
928,7.1
929,5.7
930,3.6
931,6.9
932,7.0
933,10.7
934,6.7
935,6.9
936,6.6
937,6.9
938,5.0
939,11.4
940,5.1
941,5.8
942,6.4
943,4.9
944,7.3
945,6.2
946,8.0
947,5.9
948,5.4
949,5.8
950,8.7
951,6.3
952,5.5
953,7.8
954,6.7
955,5.2
956,7.5
957,7.3
958,5.7
959,10.2
960,10.4
961,4.2
962,8.6
963,13.3
964,8.6
965,8.4
966,4.8
967,7.0
968,5.8
969,7.3
970,4.5
971,7.2
972,8.7
973,4.8
974,4.6
975,6.7
976,5.5
977,9.4
978,5.7
979,7.1
980,5.0
981,13.0
982,6.8
983,4.6
984,6.0
985,5.0
986,5.2
987,11.7
988,5.8
989,5.6
990,9.8
991,5.1
992,4.4
993,4.5
994,11.6
995,6.0
996,4.3
997,4.5
998,5.0
999,5.5
1000,5.5
1001,5.7
1002,4.3
1003,4.4
1004,7.5
1005,9.1
1006,5.1
1007,10.0
1008,6.8
1009,5.4
1010,4.5
1011,7.0
1012,4.9
1013,5.7
1014,5.2
1015,4.5
1016,5.5
1017,4.5
1018,11.6
1019,10.0
1020,4.5
1021,5.3
1022,4.8
1023,7.3
1024,4.5
1025,5.9
1026,6.1
1027,5.6
1028,7.0
1029,11.5
1030,5.5
1031,8.9
1032,6.1
1033,6.5
1034,5.8
1035,7.1
1036,5.3
1037,4.3
1038,6.2
1039,11.5
1040,14.6
1041,7.0
1042,13.5
1043,5.9
1044,5.3
1045,6.6
1046,5.0
1047,5.9
1048,7.2
1049,5.8
1050,7.1
1051,5.6
1052,6.7
1053,5.2
1054,4.9
1055,3.8
1056,9.2
1057,10.5
1058,11.2
1059,11.4
1060,6.8
1061,5.9
1062,7.2
1063,6.6
1064,5.6
1065,6.7
1066,3.6
1067,5.6
1068,6.4
1069,8.5
1070,10.9
1071,5.8
1072,4.0
1073,5.7
1074,4.7
1075,10.6
1076,5.8
1077,8.7
1078,7.3
1079,4.7
1080,4.2
1081,5.2
1082,5.6
1083,4.1
1084,7.9
1085,6.3
1086,6.7
1087,10.5
1088,4.5
1089,5.9
1090,5.4
1091,26.4
1092,5.6
1093,5.9
1094,4.8
1095,5.8
1096,9.9
1097,8.5
1098,7.4
1099,11.2
1100,4.6
1101,6.4
1102,7.3
1103,5.7
1104,13.9
1105,5.5
1106,4.5
1107,6.9
1108,6.7
1109,5.6
1110,6.0
1111,5.2
1112,9.3
1113,7.1
1114,4.2
1115,7.1
1116,5.9
1117,4.7
1118,7.0
1119,6.1
1120,5.7
1121,5.7
1122,7.4
1123,4.6
1124,6.7
1125,6.7
1126,5.7
1127,5.9
1128,11.2
1129,6.9
1130,5.7
1131,12.5
1132,6.6
1133,6.7
1134,4.0
1135,6.8
1136,7.0
1137,5.7
1138,5.7
1139,5.6
1140,7.2
1141,9.4
1142,6.0
1143,5.8
1144,5.9
1145,5.7
1146,5.7
1147,6.9
1148,8.0
1149,7.8
1150,6.8
1151,5.6
1152,4.8
1153,6.2
1154,5.5
1155,5.7
1156,6.4
1157,6.4
1158,5.1
1159,7.3
1160,5.4
1161,6.9
1162,4.9
1163,4.8
1164,10.5
1165,5.4
1166,7.0
1167,5.6
1168,5.1
1169,6.5
1170,9.4
1171,6.9
1172,5.2
1173,5.0
1174,7.4
1175,6.3
1176,11.1
1177,6.4
1178,5.8
1179,5.3
1180,3.8
1181,10.8
1182,8.3
1183,4.6
1184,5.3
1185,7.2
1186,10.1
1187,10.9
1188,6.9
1189,7.2
1190,5.2
1191,3.5
1192,4.1
1193,5.7
1194,8.0
1195,5.1
1196,4.4
1197,5.3
1198,6.2
1199,10.8
1200,5.4
1201,7.2
1202,13.9
1203,6.8
1204,6.3
1205,5.6
1206,9.2
1207,5.7
1208,4.4
1209,6.5
1210,6.7
1211,5.8
1212,6.0
1213,14.1
1214,6.8
1215,5.9
1216,5.8
1217,6.7
1218,9.9
1219,11.6
1220,8.7
1221,7.4
1222,4.7
1223,7.3
1224,4.8
1225,5.9
1226,5.1
1227,4.8
1228,4.7
1229,5.5
1230,5.0
1231,4.9
1232,4.5
1233,6.9
1234,6.4
1235,4.2
1236,4.9
1237,4.3
1238,10.8
1239,5.6
1240,6.0
1241,6.7
1242,6.8
1243,5.8
1244,6.6
1245,8.1
1246,8.6
1247,5.6
1248,9.6
1249,8.7
1250,10.6
1251,5.4
1252,5.5
1253,6.3
1254,5.5
1255,7.1
1256,5.1
1257,6.9
1258,5.2
1259,7.2
1260,5.0
1261,5.3
1262,6.0
1263,5.6
1264,4.4
1265,7.3
1266,8.6
1267,5.9
1268,6.2
1269,6.5
1270,6.9
1271,5.6
1272,6.7
1273,7.3
1274,5.6
1275,5.8
1276,4.4
1277,5.9
1278,5.5
1279,4.0
1280,4.9
1281,3.9
1282,9.7
1283,7.4
1284,4.8
1285,5.2
1286,7.2
1287,5.8
1288,4.3
1289,7.4
1290,8.0
1291,4.4
1292,6.4
1293,8.6
1294,10.0
1295,8.6
1296,6.4
1297,6.9
1298,4.6
1299,8.7
1300,5.3
1301,5.9
1302,4.8
1303,5.0
1304,5.6
1305,7.4
1306,4.2
1307,5.5
1308,5.2
1309,4.9
1310,5.1
1311,5.5
1312,5.0
1313,5.7
1314,4.5
1315,8.4
1316,5.5
1317,4.4
1318,7.0
1319,8.0
1320,5.8
1321,7.2
1322,5.7
1323,9.6
1324,9.7
1325,5.2
1326,8.6
1327,6.2
1328,8.0
1329,6.6
1330,8.2
1331,8.1
1332,5.6
1333,5.8
1334,3.8
1335,6.6
1336,13.0
1337,5.8
1338,5.0
1339,11.4
1340,4.8
1341,4.0
1342,4.1
1343,6.3
1344,6.0
1345,9.1
1346,11.6
1347,8.3
1348,4.9
1349,6.9
1350,5.1
1351,5.7
1352,5.6
1353,5.9
1354,5.6
1355,9.4
1356,6.8
1357,6.4
1358,9.7
1359,6.0
1360,5.5
1361,15.5
1362,7.1
1363,9.5
1364,12.9
1365,4.4
1366,11.5
1367,6.6
1368,10.6
1369,11.1
1370,5.8
1371,5.1
1372,4.1
1373,4.8
1374,5.0
1375,4.5
1376,7.2
1377,5.8
1378,9.7
1379,4.9
1380,11.6
1381,7.0
1382,11.6
1383,5.3
1384,7.1
1385,6.7
1386,11.4
1387,11.6
1388,5.6
1389,5.2
1390,5.7
1391,5.2
1392,4.9
1393,5.6
1394,9.4
1395,7.5
1396,9.2
1397,4.9
1398,5.7
1399,5.1
1400,5.6
1401,7.2
1402,5.6
1403,5.7
1404,4.5
1405,5.3
1406,10.6
1407,6.3
1408,8.7
1409,4.8
1410,11.2
1411,6.5
1412,5.2
1413,8.3
1414,4.5
1415,6.1
1416,4.3
1417,6.6
1418,7.1
1419,6.9
1420,5.2
1421,7.2
1422,6.7
1423,5.7
1424,5.5
1425,5.9
1426,7.4
1427,6.3
1428,4.3
1429,5.7
1430,9.3
1431,5.7
1432,5.7
1433,4.0
1434,8.3
1435,5.3
1436,6.8
1437,7.1
1438,7.0
1439,6.2
1440,6.1
1441,8.7
1442,12.3
1443,5.6
1444,6.8
1445,6.4
1446,5.9
1447,5.6
1448,4.7
1449,13.2
1450,8.7
1451,4.9
1452,9.9
1453,4.6
1454,7.0
1455,5.5
1456,5.1
1457,4.9
1458,4.3
1459,5.0
1460,4.1
1461,6.2
1462,5.3
1463,5.0
1464,8.3
1465,5.0
1466,8.6
1467,7.1
1468,5.6
1469,6.7
1470,5.7
1471,8.4
1472,6.3
1473,5.3
1474,10.0
1475,6.6
1476,7.7
1477,10.8
1478,5.5
1479,7.4
1480,5.8
1481,7.4
1482,7.6
1483,6.6
1484,6.4
1485,6.0
1486,4.8
1487,4.8
1488,4.0
1489,8.3
1490,6.6
1491,5.9
1492,5.7
1493,6.8
1494,6.6
1495,5.0
1496,5.1
1497,6.0
1498,7.0
1499,7.0
1500,10.6
1501,6.3
1502,5.0
1503,5.8
1504,7.1
1505,11.4
1506,11.4
1507,13.0
1508,7.2
1509,5.3
1510,5.5
1511,5.6
1512,3.7
1513,4.5
1514,6.0
1515,5.8
1516,5.5
1517,7.4
1518,5.8
1519,9.9
1520,3.8
1521,12.8
1522,5.0
1523,5.3
1524,8.1
1525,7.4
1526,10.0
1527,10.3
1528,3.9
1529,6.8
1530,6.1
1531,11.7
1532,7.2
1533,9.9
1534,5.4
1535,5.4
1536,4.8
1537,4.9
1538,6.0
1539,7.1
1540,7.9
1541,5.1
1542,5.1
1543,3.5
1544,5.6
1545,4.8
1546,5.7
1547,4.5
1548,5.5
1549,5.3
1550,3.3
1551,6.9
1552,5.3
1553,7.4
1554,5.3
1555,7.2
1556,5.5
1557,7.2
1558,5.8
1559,4.8
1560,5.5
1561,6.7
1562,3.9
1563,5.3
1564,4.5
1565,6.8
1566,5.8
1567,10.4
1568,5.1
1569,6.3
1570,4.8
1571,5.9
1572,4.9
1573,8.3
1574,5.3
1575,8.6
1576,5.2
1577,4.5
1578,7.2
1579,5.1
1580,11.4
1581,3.4
1582,6.7
1583,5.9
1584,4.3
1585,7.9
1586,4.2
1587,7.2
1588,5.6
1589,6.1
1590,10.5
1591,6.4
1592,5.0
1593,5.8
1594,5.3
1595,10.2
1596,5.5
1597,4.2
1598,10.7
1599,11.4
1600,5.9
1601,6.3
1602,7.1
1603,5.9
1604,11.7
1605,5.7
1606,4.8
1607,5.2
1608,9.0
1609,4.1
1610,5.2
1611,4.2
1612,6.4
1613,6.5
1614,6.6
1615,11.1
1616,8.7
1617,4.2
1618,5.1
1619,5.0
1620,4.9
1621,5.3
1622,14.3
1623,8.0
1624,6.3
1625,7.2
1626,5.4
1627,4.9
1628,7.1
1629,5.2
1630,12.8
1631,5.1
1632,5.1
1633,8.7
1634,5.4
1635,5.7
1636,6.9
1637,11.5
1638,6.5
1639,8.1
1640,5.2
1641,11.2
1642,5.5
1643,5.6
1644,11.6
1645,10.0
1646,4.2
1647,6.7
1648,4.0
1649,7.4
1650,5.1
1651,5.2
1652,8.5
1653,13.5
1654,5.1
1655,9.5
1656,5.6
1657,4.5
1658,7.3
1659,5.2
1660,4.3
1661,4.0
1662,5.8
1663,7.2
1664,6.0
1665,6.0
1666,4.1
1667,6.3
1668,6.2
1669,5.0
1670,5.7
1671,5.0
1672,6.0
1673,10.9
1674,8.7
1675,5.6
1676,6.5
1677,4.7
1678,5.0
1679,7.3
1680,5.2
1681,9.2
1682,11.3
1683,6.6
1684,5.7
1685,4.3
1686,4.5
1687,5.1
1688,5.5
1689,4.2
1690,5.6
1691,6.9
1692,7.2
1693,5.4
1694,3.7
1695,12.9
1696,5.2
1697,17.4
1698,5.4
1699,4.2
1700,11.7
1701,11.6
1702,8.7
1703,11.2
1704,9.6
1705,5.9
1706,5.5
1707,10.0
1708,4.7
1709,14.6
1710,5.7
1711,5.7
1712,5.6
1713,5.8
1714,5.8
1715,6.8
1716,5.2
1717,5.1
1718,13.3
1719,4.4
1720,5.7
1721,9.5
1722,13.6
1723,4.0
1724,3.9
1725,4.3
1726,5.1
1727,11.8
1728,9.8
1729,5.1
1730,8.6
1731,10.6
1732,5.7
1733,12.2
1734,9.7
1735,7.0
1736,8.6
1737,4.4
1738,4.5
1739,12.7
1740,4.9
1741,5.4
1742,7.3
1743,5.8
1744,8.9
1745,4.7
1746,7.0
1747,3.5
1748,7.2
1749,5.7
1750,6.9
1751,5.5
1752,5.3
1753,6.8
1754,8.2
1755,10.9
1756,5.8
1757,8.7
1758,5.5
1759,9.9
1760,3.8
1761,5.7
1762,5.7
1763,8.5
1764,4.9
1765,13.5
1766,5.6
1767,5.5
1768,12.3
1769,10.1
1770,8.0
1771,7.4
1772,5.6
1773,6.9
1774,5.9
1775,10.1
1776,5.7
1777,6.9
1778,7.0
1779,6.1
1780,5.8
1781,5.4
1782,6.1
1783,4.3
1784,6.8
1785,7.0
1786,9.8
1787,4.4
1788,9.7
1789,5.7
1790,7.1
1791,6.4
1792,7.3
1793,4.5
1794,6.0
1795,5.6
1796,10.3
1797,4.7
1798,5.0
1799,4.6
1800,9.0
1801,4.0
1802,4.3
1803,5.3
1804,10.4
1805,8.7
1806,11.2
1807,7.3
1808,8.3
1809,11.3
1810,10.4
1811,10.6
1812,4.4
1813,4.5
1814,10.1
1815,4.0
1816,3.7
1817,4.4
1818,4.1
1819,5.0
1820,6.5
1821,5.8
1822,8.2
1823,10.2
1824,5.0
1825,6.7
1826,5.7
1827,4.6
1828,9.5
1829,3.9
1830,5.1
1831,9.9
1832,9.9
1833,4.5
1834,5.1
1835,5.1
1836,7.4
1837,5.2
1838,5.7
1839,4.4
1840,5.5
1841,5.8
1842,4.2
1843,4.8
1844,3.7
1845,7.1
1846,6.1
1847,5.6
1848,5.2
1849,5.9
1850,7.0
1851,4.5
1852,9.9
1853,6.7
1854,6.2
1855,5.2
1856,5.8
1857,5.2
1858,7.4
1859,5.9
1860,5.0
1861,9.9
1862,4.5
1863,4.9
1864,7.4
1865,4.7
1866,4.6
1867,4.7
1868,6.0
1869,13.5
1870,7.0
1871,4.9
1872,8.8
1873,5.7
1874,4.9
1875,5.1
1876,4.0
1877,5.8
1878,9.9
1879,5.3
1880,7.9
1881,3.8
1882,6.2
1883,4.5
1884,5.8
1885,5.3
1886,9.5
1887,5.8
1888,11.6
1889,5.6
1890,10.0
1891,7.3
1892,5.5
1893,4.2
1894,5.2
1895,5.8
1896,7.4
1897,5.2
1898,5.5
1899,6.7
1900,8.3
1901,5.1
1902,6.0
1903,7.2
1904,5.6
1905,4.4
1906,6.7
1907,7.5
1908,5.7
1909,4.9
1910,6.0
1911,12.7
1912,7.1
1913,4.7
1914,5.1
1915,5.9
1916,6.4
1917,4.8
1918,13.6
1919,4.1
1920,4.8
1921,5.0
1922,7.0
1923,6.9
1924,5.7
1925,6.8
1926,6.4
1927,4.9
1928,8.8
1929,4.9
1930,6.8
1931,6.9
1932,7.1
1933,6.2
1934,8.1
1935,4.4
1936,10.0
1937,11.7
1938,8.2
1939,5.7
1940,8.6
1941,10.6
1942,8.7
1943,5.1
1944,5.2
1945,10.4
1946,8.7
1947,7.3
1948,4.0
1949,6.9
1950,10.0
1951,5.6
1952,10.9
1953,5.2
1954,7.1
1955,6.5
1956,5.4
1957,4.8
1958,5.9
1959,6.0
1960,7.1
1961,7.5
1962,5.7
1963,4.3
1964,10.0
1965,7.0
1966,5.8
1967,5.0
1968,5.1
1969,5.8
1970,8.6
1971,8.7
1972,6.4
1973,5.0
1974,5.3
1975,4.7
1976,7.1
1977,4.5
1978,5.6
1979,4.4
1980,5.8
1981,10.0
1982,7.0
1983,5.5
1984,4.6
1985,7.4
1986,6.2
1987,4.7
1988,6.5
1989,10.2
1990,4.2
1991,5.0
1992,5.3
1993,11.7
1994,4.8
1995,5.9
1996,5.7
1997,4.5
1998,6.8
1999,4.9
2000,4.4
2001,11.0
2002,5.8
2003,4.6
2004,7.1
2005,5.1
2006,7.1
2007,4.5
2008,5.6
2009,6.0
2010,12.3
2011,4.5
2012,4.6
2013,5.2
2014,11.0
2015,5.1
2016,4.5
2017,5.6
2018,6.3
2019,5.7
2020,4.4
2021,5.3
2022,6.0
2023,4.6
2024,5.4
2025,6.8
2026,5.2
2027,9.1
2028,6.4
2029,6.5
2030,7.1
2031,5.1
2032,6.3
2033,4.5
2034,4.7
2035,13.6
2036,7.4
2037,5.6
2038,11.4
2039,4.8
2040,4.4
2041,5.7
2042,6.7
2043,7.0
2044,7.0
2045,6.3
2046,4.4
2047,13.3
2048,5.7
2049,4.6
2050,7.3
2051,7.1
2052,5.8
2053,5.0
2054,10.5
2055,7.3
2056,10.0
2057,13.8
2058,5.7
2059,11.0
2060,5.9
2061,4.7
2062,5.0
2063,6.0
2064,7.1
2065,4.8
2066,5.1
2067,6.3
2068,12.7
2069,5.1
2070,6.0
2071,4.9
2072,7.2
2073,6.4
2074,4.5
2075,5.9
2076,9.5
2077,5.3
2078,4.3
2079,6.2
2080,6.0
2081,4.3
2082,6.3
2083,6.5
2084,15.1
2085,5.2
2086,7.2
2087,5.9
2088,4.4
2089,11.0
2090,4.9
2091,8.2
2092,4.6
2093,4.1
2094,4.0
2095,5.9
2096,6.2
2097,8.6
2098,9.5
2099,6.8
2100,7.3
2101,5.8
2102,7.1
2103,6.3
2104,8.3
2105,5.9
2106,5.1
2107,5.9
2108,5.9
2109,8.2
2110,6.0
2111,7.8
2112,11.6
2113,7.2
2114,8.6
2115,4.7
2116,7.0
2117,5.2
2118,4.4
2119,5.7
2120,4.2
2121,5.9
2122,5.1
2123,6.9
2124,4.5
2125,4.3
2126,3.9
2127,5.7
2128,4.1
2129,3.9
2130,7.3
2131,6.5
2132,8.1
2133,5.7
2134,4.6
2135,4.5
2136,5.7
2137,5.1
2138,5.6
2139,5.3
2140,6.6
2141,5.7
