,WAF
438,5.7
439,5.4
440,5.2
441,5.4
442,6.1
443,5.8
444,5.9
445,9.0
446,7.8
447,9.0
448,6.4
449,4.7
450,5.5
451,6.3
452,4.6
453,9.6
454,5.5
455,8.9
456,14.6
457,6.1
458,9.5
459,6.9
460,11.7
461,5.5
462,6.3
463,5.6
464,5.5
465,9.4
466,6.9
467,7.0
468,4.6
469,3.3
470,5.1
471,4.5
472,6.3
473,5.8
474,3.9
475,6.2
476,4.6
477,7.8
478,6.3
479,6.4
480,5.6
481,14.2
482,4.2
483,5.3
484,11.4
485,5.1
486,6.3
487,5.8
488,5.2
489,5.8
490,6.1
491,9.3
492,5.5
493,6.8
494,6.1
495,4.5
496,6.7
497,6.1
498,10.3
499,7.8
500,6.0
501,5.4
502,9.7
503,6.0
504,16.0
505,4.4
506,4.4
507,6.1
508,6.0
509,6.2
510,5.1
511,5.5
512,8.9
513,6.4
514,6.2
515,6.1
516,5.2
517,6.0
518,6.1
519,5.9
520,5.7
521,10.2
522,9.2
523,8.8
524,5.8
525,4.6
526,5.7
527,5.8
528,5.8
529,3.9
530,9.0
531,6.1
532,14.1
533,9.3
534,4.7
535,13.2
536,8.8
537,5.2
538,6.5
539,4.0
540,6.2
541,9.3
542,8.9
543,8.9
544,6.2
545,6.0
546,4.0
547,9.9
548,6.2
549,9.1
550,9.4
551,9.6
552,5.3
553,6.9
554,8.5
555,10.1
556,6.2
557,5.8
558,6.8
559,6.0
560,6.3
561,9.8
562,5.3
563,9.0
564,5.9
565,5.2
566,6.4
567,5.7
568,6.3
569,7.6
570,6.2
571,8.4
572,4.5
573,6.0
574,5.3
575,6.6
576,6.3
577,6.0
578,4.4
579,5.8
580,7.0
581,9.5
582,5.8
583,6.2
584,6.8
585,4.6
586,6.0
587,9.6
588,4.3
589,6.0
590,5.9
591,5.9
592,5.1
593,4.9
594,5.5
595,6.3
596,8.6
597,6.0
598,5.5
599,8.5
600,8.6
601,5.3
602,9.0
603,5.1
604,6.1
605,6.2
606,6.4
607,5.1
608,8.4
609,5.9
610,9.3
611,8.6
612,4.6
613,9.4
614,6.1
615,4.3
616,9.5
617,4.8
618,7.8
619,8.5
620,6.2
621,8.8
622,5.2
623,7.0
624,6.7
625,4.8
626,5.9
627,3.5
628,4.0
629,5.6
630,7.1
631,9.1
632,8.8
633,6.3
634,6.1
635,9.3
636,6.4
637,6.9
638,8.8
639,6.5
640,5.9
641,6.0
642,6.5
643,6.4
644,9.8
645,9.0
646,6.9
647,6.9
648,4.8
649,8.7
650,5.8
651,6.0
652,6.2
653,9.4
654,6.5
655,7.1
656,5.0
657,6.1
658,5.2
659,8.2
660,6.0
661,9.6
662,9.6
663,9.2
664,8.0
665,6.2
666,8.1
667,4.6
668,6.6
669,7.2
670,13.5
671,9.6
672,5.6
673,5.9
674,6.3
675,5.8
676,5.9
677,5.0
678,5.8
679,9.7
680,7.0
681,6.0
682,5.1
683,5.5
684,4.3
685,6.5
686,9.1
687,6.5
688,4.1
689,5.7
690,5.1
691,6.3
692,8.3
693,6.1
694,8.6
695,4.7
696,4.5
697,9.7
698,6.1
699,5.3
700,4.6
701,5.8
702,5.7
703,4.6
704,6.8
705,4.9
706,6.8
707,6.4
708,6.8
709,6.4
710,5.1
711,7.7
712,9.2
713,6.1
714,4.0
715,4.1
716,8.4
717,5.2
718,6.5
719,6.4
720,13.6
721,5.9
722,9.6
723,5.3
724,5.9
725,5.9
726,4.9
727,7.8
728,6.1
729,5.7
730,6.2
731,6.0
732,5.1
733,5.2
734,8.7
735,3.9
736,5.3
737,8.7
738,9.7
739,4.7
740,5.2
741,8.5
742,5.7
743,4.9
744,5.8
745,6.4
746,5.7
747,5.9
748,9.6
749,6.2
750,5.2
751,6.0
752,6.2
753,13.6
754,5.2
755,6.8
756,9.2
757,6.1
758,8.7
759,5.2
760,5.7
761,4.7
762,6.0
763,6.5
764,3.9
765,6.4
766,6.2
767,6.4
768,8.4
769,9.5
770,6.1
771,5.5
772,5.7
773,8.8
774,5.7
775,5.7
776,5.0
777,9.7
778,6.3
779,6.5
780,5.5
781,9.0
782,4.9
783,6.0
784,9.4
785,6.4
786,4.8
787,5.2
788,5.1
789,5.7
790,4.2
791,5.8
792,12.9
793,4.3
794,6.0
795,4.9
796,9.6
797,6.3
798,6.5
799,6.7
800,5.7
801,13.1
802,8.8
803,5.1
804,5.7
805,6.5
806,5.3
807,13.9
808,6.0
809,5.8
810,8.7
811,4.4
812,6.4
813,5.7
814,5.1
815,5.9
816,5.4
817,8.8
818,5.8
819,6.5
820,12.3
821,6.3
822,6.7
823,7.0
824,5.8
825,9.5
826,5.1
827,5.8
828,12.5
829,6.7
830,9.3
831,6.8
832,5.4
833,6.1
834,4.3
835,3.5
836,5.8
837,5.3
838,6.0
839,4.8
840,6.0
841,4.2
842,5.7
843,4.4
844,4.2
845,7.1
846,5.9
847,9.5
848,6.1
849,6.6
850,8.9
851,6.3
852,6.4
853,8.9
854,5.9
855,13.2
856,5.8
857,8.1
858,6.7
859,5.6
860,8.0
861,8.7
862,6.1
863,5.0
864,6.8
865,6.1
866,6.5
867,9.7
868,5.7
869,5.1
870,6.3
871,6.3
872,4.4
873,5.8
874,5.8
875,9.1
876,7.7
877,4.7
878,9.0
879,6.2
880,6.1
881,6.9
882,6.1
883,6.5
884,5.8
885,6.2
886,5.2
887,7.8
888,4.9
889,6.1
890,6.2
891,6.4
892,6.8
893,11.3
894,6.7
895,5.8
896,6.5
897,5.3
898,5.2
899,5.1
900,7.8
901,6.0
902,6.3
903,6.1
904,9.2
905,6.0
906,4.9
907,6.0
908,5.8
909,9.0
910,8.8
911,5.7
912,9.7
913,7.9
914,4.7
915,4.7
916,6.1
917,4.5
918,9.2
919,6.4
920,6.2
921,8.6
922,6.4
923,3.9
924,4.7
925,6.1
926,5.4
927,4.5
928,6.2
929,5.5
930,3.6
931,6.3
932,6.3
933,13.2
934,6.7
935,7.3
936,6.6
937,7.3
938,5.0
939,6.4
940,5.5
941,6.4
942,8.8
943,5.5
944,7.9
945,6.2
946,8.0
947,5.9
948,5.4
949,5.8
950,7.1
951,6.3
952,5.4
953,6.3
954,5.8
955,5.4
956,8.4
957,7.6
958,5.8
959,10.1
960,8.6
961,4.2
962,9.7
963,13.3
964,8.6
965,8.4
966,6.0
967,6.3
968,5.8
969,6.2
970,4.5
971,6.4
972,8.7
973,9.5
974,4.6
975,9.5
976,5.1
977,9.4
978,5.7
979,6.1
980,5.0
981,13.0
982,6.0
983,6.0
984,5.9
985,5.0
986,5.2
987,9.4
988,5.8
989,5.8
990,8.3
991,5.7
992,4.4
993,4.5
994,8.7
995,6.0
996,4.3
997,5.0
998,6.4
999,5.9
1000,5.5
1001,6.4
1002,4.3
1003,6.4
1004,9.2
1005,9.1
1006,5.1
1007,12.3
1008,6.0
1009,5.3
1010,4.5
1011,5.5
1012,4.9
1013,5.7
1014,5.2
1015,4.5
1016,5.7
1017,4.5
1018,8.6
1019,9.8
1020,4.5
1021,5.3
1022,4.8
1023,7.0
1024,4.5
1025,5.9
1026,6.4
1027,5.6
1028,9.7
1029,8.4
1030,5.6
1031,8.9
1032,6.1
1033,5.9
1034,5.8
1035,5.8
1036,6.0
1037,4.3
1038,6.2
1039,10.1
1040,14.6
1041,7.0
1042,13.5
1043,5.9
1044,5.3
1045,8.6
1046,5.0
1047,5.9
1048,7.1
1049,5.7
1050,7.2
1051,5.3
1052,6.1
1053,5.3
1054,4.9
1055,3.8
1056,8.8
1057,14.8
1058,9.0
1059,9.2
1060,5.4
1061,5.9
1062,8.1
1063,5.5
1064,5.1
1065,9.3
1066,3.6
1067,5.6
1068,6.3
1069,8.5
1070,10.0
1071,5.2
1072,4.0
1073,5.7
1074,6.0
1075,10.2
1076,5.8
1077,7.0
1078,7.6
1079,4.7
1080,4.2
1081,5.2
1082,5.3
1083,4.1
1084,7.9
1085,6.3
1086,9.1
1087,8.7
1088,4.5
1089,5.9
1090,6.1
1091,26.4
1092,5.7
1093,5.3
1094,6.0
1095,5.3
1096,6.4
1097,7.0
1098,8.4
1099,9.6
1100,5.6
1101,6.4
1102,6.8
1103,5.5
1104,13.9
1105,5.5
1106,6.3
1107,6.9
1108,5.2
1109,5.2
1110,6.2
1111,6.2
1112,9.3
1113,6.1
1114,4.2
1115,6.4
1116,5.9
1117,6.0
1118,8.2
1119,6.1
1120,5.8
1121,5.9
1122,8.1
1123,4.6
1124,9.5
1125,6.9
1126,9.5
1127,5.9
1128,9.3
1129,7.0
1130,5.7
1131,10.0
1132,6.1
1133,6.5
1134,5.5
1135,6.8
1136,6.1
1137,5.2
1138,6.0
1139,6.1
1140,7.0
1141,9.4
1142,6.1
1143,5.8
1144,5.9
1145,5.9
1146,5.7
1147,9.4
1148,8.0
1149,6.9
1150,6.7
1151,5.3
1152,4.8
1153,6.2
1154,6.0
1155,6.0
1156,9.0
1157,9.1
1158,5.1
1159,9.3
1160,6.4
1161,6.8
1162,4.9
1163,4.5
1164,8.9
1165,9.5
1166,6.3
1167,5.7
1168,5.9
1169,8.9
1170,9.4
1171,6.1
1172,5.2
1173,5.0
1174,6.5
1175,6.3
1176,9.2
1177,8.4
1178,5.5
1179,6.0
1180,3.8
1181,9.3
1182,9.6
1183,4.6
1184,5.6
1185,6.1
1186,13.1
1187,7.9
1188,7.0
1189,8.6
1190,5.2
1191,3.5
1192,4.1
1193,6.2
1194,8.0
1195,5.1
1196,4.4
1197,8.0
1198,5.4
1199,9.0
1200,5.4
1201,9.6
1202,13.9
1203,5.3
1204,6.3
1205,5.5
1206,9.2
1207,5.9
1208,4.4
1209,7.7
1210,9.6
1211,5.8
1212,6.0
1213,14.1
1214,6.1
1215,5.9
1216,5.8
1217,6.7
1218,11.6
1219,11.9
1220,8.7
1221,9.3
1222,5.7
1223,6.3
1224,4.8
1225,5.9
1226,5.1
1227,4.8
1228,4.7
1229,6.4
1230,6.0
1231,4.9
1232,4.5
1233,7.5
1234,5.9
1235,4.2
1236,4.9
1237,4.3
1238,12.5
1239,5.7
1240,6.4
1241,9.4
1242,6.3
1243,5.8
1244,6.2
1245,6.4
1246,8.6
1247,5.9
1248,9.6
1249,8.7
1250,8.7
1251,4.9
1252,6.4
1253,6.2
1254,5.5
1255,6.3
1256,5.1
1257,9.0
1258,5.2
1259,10.1
1260,5.0
1261,5.2
1262,6.0
1263,5.6
1264,6.4
1265,9.6
1266,8.6
1267,5.9
1268,6.2
1269,6.5
1270,6.9
1271,5.3
1272,6.5
1273,6.1
1274,5.7
1275,5.8
1276,4.4
1277,5.9
1278,5.4
1279,4.0
1280,5.1
1281,3.9
1282,8.9
1283,7.8
1284,4.8
1285,5.5
1286,5.9
1287,5.5
1288,4.3
1289,7.1
1290,8.0
1291,4.4
1292,6.5
1293,6.4
1294,9.5
1295,8.6
1296,6.5
1297,6.9
1298,5.8
1299,6.7
1300,5.3
1301,6.1
1302,4.8
1303,5.0
1304,6.3
1305,7.2
1306,4.2
1307,6.0
1308,5.2
1309,5.2
1310,5.1
1311,5.5
1312,5.0
1313,5.9
1314,4.5
1315,8.4
1316,5.4
1317,4.4
1318,7.0
1319,6.8
1320,6.1
1321,6.7
1322,5.7
1323,9.6
1324,9.7
1325,5.2
1326,6.5
1327,6.2
1328,6.5
1329,7.8
1330,8.2
1331,8.1
1332,5.4
1333,5.5
1334,3.8
1335,8.2
1336,13.0
1337,5.8
1338,5.8
1339,9.0
1340,5.8
1341,4.0
1342,4.1
1343,4.9
1344,9.1
1345,9.1
1346,9.1
1347,8.3
1348,4.9
1349,5.9
1350,5.6
1351,9.3
1352,6.0
1353,5.9
1354,5.8
1355,9.4
1356,6.8
1357,5.9
1358,10.1
1359,5.8
1360,5.4
1361,15.5
1362,6.5
1363,9.5
1364,12.9
1365,6.3
1366,8.0
1367,5.2
1368,13.8
1369,9.2
1370,5.8
1371,5.1
1372,4.1
1373,4.8
1374,5.0
1375,4.5
1376,10.1
1377,5.8
1378,9.1
1379,4.9
1380,12.4
1381,7.7
1382,10.0
1383,5.3
1384,6.2
1385,9.2
1386,11.6
1387,9.6
1388,5.9
1389,5.2
1390,5.7
1391,6.2
1392,4.9
1393,5.2
1394,9.4
1395,9.2
1396,9.2
1397,4.9
1398,5.4
1399,5.1
1400,5.5
1401,9.0
1402,5.7
1403,6.2
1404,4.5
1405,5.0
1406,12.4
1407,6.3
1408,8.7
1409,6.2
1410,10.2
1411,6.5
1412,5.2
1413,7.0
1414,4.5
1415,6.1
1416,6.1
1417,6.6
1418,6.5
1419,6.8
1420,5.2
1421,9.5
1422,6.7
1423,5.7
1424,5.5
1425,5.9
1426,8.9
1427,6.3
1428,4.3
1429,5.7
1430,9.3
1431,5.7
1432,5.4
1433,4.0
1434,8.3
1435,6.2
1436,6.8
1437,6.5
1438,7.0
1439,6.2
1440,6.1
1441,7.0
1442,12.3
1443,5.8
1444,6.4
1445,9.6
1446,5.9
1447,5.5
1448,6.4
1449,13.2
1450,7.1
1451,4.9
1452,8.6
1453,9.0
1454,9.6
1455,5.5
1456,5.1
1457,4.9
1458,4.3
1459,6.0
1460,4.1
1461,6.2
1462,5.3
1463,6.5
1464,7.1
1465,6.1
1466,6.4
1467,8.8
1468,5.6
1469,6.7
1470,5.7
1471,8.4
1472,6.3
1473,5.3
1474,12.4
1475,6.6
1476,7.7
1477,12.1
1478,5.5
1479,6.9
1480,5.8
1481,6.6
1482,7.6
1483,6.6
1484,6.4
1485,6.0
1486,4.8
1487,5.8
1488,4.0
1489,8.9
1490,6.6
1491,5.9
1492,5.7
1493,5.3
1494,6.6
1495,5.0
1496,5.1
1497,6.0
1498,7.0
1499,7.0
1500,9.4
1501,6.3
1502,6.4
1503,5.8
1504,9.6
1505,8.5
1506,8.9
1507,13.0
1508,6.2
1509,5.1
1510,5.5
1511,5.5
1512,3.7
1513,4.5
1514,6.3
1515,9.7
1516,5.4
1517,6.8
1518,5.8
1519,11.7
1520,3.8
1521,12.8
1522,5.0
1523,5.3
1524,8.1
1525,7.4
1526,10.1
1527,13.8
1528,3.9
1529,6.8
1530,6.1
1531,11.7
1532,5.4
1533,9.4
1534,5.4
1535,4.6
1536,6.4
1537,4.9
1538,6.0
1539,6.8
1540,7.9
1541,5.1
1542,5.1
1543,3.5
1544,8.7
1545,4.8
1546,6.1
1547,4.5
1548,5.9
1549,5.3
1550,3.3
1551,7.0
1552,9.6
1553,9.0
1554,5.3
1555,9.5
1556,5.5
1557,8.2
1558,5.5
1559,4.8
1560,5.4
1561,6.4
1562,3.9
1563,5.1
1564,4.5
1565,6.8
1566,5.8
1567,9.5
1568,6.5
1569,6.3
1570,4.8
1571,5.9
1572,6.1
1573,8.3
1574,5.3
1575,8.6
1576,5.2
1577,4.5
1578,6.6
1579,5.1
1580,9.8
1581,3.4
1582,6.8
1583,6.3
1584,4.3
1585,6.7
1586,4.2
1587,9.2
1588,5.6
1589,6.1
1590,13.9
1591,8.7
1592,5.4
1593,5.8
1594,5.4
1595,8.8
1596,6.2
1597,4.2
1598,10.2
1599,11.4
1600,5.9
1601,6.3
1602,7.9
1603,5.3
1604,11.3
1605,5.7
1606,6.1
1607,5.2
1608,9.0
1609,5.7
1610,5.2
1611,4.2
1612,6.3
1613,6.5
1614,6.6
1615,8.8
1616,6.2
1617,6.0
1618,5.1
1619,6.1
1620,4.9
1621,5.3
1622,14.3
1623,8.0
1624,6.3
1625,6.1
1626,5.3
1627,6.1
1628,7.1
1629,5.2
1630,12.8
1631,5.1
1632,5.7
1633,9.4
1634,5.5
1635,5.7
1636,6.9
1637,9.2
1638,6.5
1639,7.0
1640,5.2
1641,11.2
1642,5.5
1643,5.6
1644,8.6
1645,8.6
1646,4.2
1647,6.1
1648,4.0
1649,8.0
1650,5.2
1651,5.2
1652,8.5
1653,13.5
1654,5.1
1655,9.5
1656,5.6
1657,4.5
1658,7.5
1659,5.2
1660,4.3
1661,4.0
1662,5.2
1663,8.5
1664,6.0
1665,6.1
1666,4.1
1667,6.3
1668,6.2
1669,5.0
1670,5.7
1671,6.2
1672,6.5
1673,8.8
1674,8.7
1675,5.6
1676,6.4
1677,4.7
1678,5.0
1679,7.2
1680,5.9
1681,9.2
1682,10.8
1683,5.4
1684,5.7
1685,4.3
1686,4.5
1687,5.1
1688,5.5
1689,4.2
1690,5.5
1691,6.7
1692,6.5
1693,5.4
1694,3.7
1695,12.9
1696,5.2
1697,17.4
1698,5.4
1699,4.2
1700,9.6
1701,8.7
1702,8.7
1703,9.5
1704,9.6
1705,9.6
1706,5.5
1707,10.7
1708,4.7
1709,14.6
1710,5.5
1711,5.7
1712,5.9
1713,5.8
1714,6.3
1715,6.8
1716,5.2
1717,5.1
1718,13.3
1719,6.1
1720,5.5
1721,9.5
1722,13.6
1723,4.0
1724,3.9
1725,4.3
1726,5.1
1727,11.8
1728,9.8
1729,5.1
1730,9.3
1731,9.4
1732,5.7
1733,12.2
1734,9.7
1735,7.5
1736,6.2
1737,6.3
1738,6.1
1739,10.1
1740,4.9
1741,4.5
1742,9.6
1743,5.4
1744,8.9
1745,4.7
1746,5.9
1747,3.5
1748,6.6
1749,5.7
1750,6.9
1751,5.5
1752,6.5
1753,6.3
1754,6.4
1755,9.0
1756,5.8
1757,8.7
1758,5.1
1759,8.6
1760,5.7
1761,5.7
1762,5.7
1763,7.0
1764,5.8
1765,13.5
1766,5.6
1767,5.2
1768,12.3
1769,9.0
1770,8.0
1771,6.4
1772,5.6
1773,6.1
1774,5.9
1775,12.5
1776,5.2
1777,6.5
1778,7.3
1779,6.1
1780,5.8
1781,6.4
1782,6.1
1783,4.3
1784,6.8
1785,6.2
1786,9.8
1787,5.8
1788,9.5
1789,9.5
1790,8.5
1791,5.3
1792,8.6
1793,4.5
1794,8.2
1795,5.6
1796,11.7
1797,6.5
1798,5.0
1799,4.6
1800,9.0
1801,4.0
1802,4.3
1803,5.3
1804,9.2
1805,8.5
1806,9.0
1807,6.2
1808,8.3
1809,11.4
1810,14.1
1811,9.7
1812,4.4
1813,4.5
1814,9.8
1815,4.0
1816,3.7
1817,4.4
1818,4.1
1819,5.0
1820,6.1
1821,5.8
1822,6.4
1823,11.1
1824,5.1
1825,6.5
1826,5.7
1827,4.6
1828,9.5
1829,3.9
1830,5.1
1831,10.1
1832,11.7
1833,4.5
1834,5.2
1835,6.0
1836,5.9
1837,5.2
1838,5.3
1839,6.0
1840,5.9
1841,5.8
1842,4.2
1843,4.8
1844,3.7
1845,7.1
1846,6.0
1847,5.8
1848,9.7
1849,5.9
1850,7.0
1851,4.5
1852,11.5
1853,6.7
1854,6.2
1855,5.5
1856,5.8
1857,9.6
1858,9.6
1859,5.9
1860,6.1
1861,9.9
1862,4.5
1863,4.9
1864,8.1
1865,4.7
1866,4.6
1867,4.7
1868,5.9
1869,10.0
1870,6.8
1871,4.9
1872,6.5
1873,5.5
1874,5.1
1875,5.1
1876,4.0
1877,9.0
1878,8.1
1879,5.9
1880,7.9
1881,3.8
1882,5.5
1883,4.5
1884,5.8
1885,5.3
1886,9.5
1887,5.9
1888,12.3
1889,5.6
1890,8.8
1891,6.2
1892,5.5
1893,4.2
1894,9.4
1895,5.8
1896,8.8
1897,5.2
1898,9.1
1899,6.0
1900,8.3
1901,5.1
1902,6.0
1903,8.7
1904,5.4
1905,5.5
1906,7.6
1907,7.5
1908,6.0
1909,6.4
1910,6.0
1911,10.1
1912,8.0
1913,6.3
1914,5.1
1915,5.9
1916,6.2
1917,4.8
1918,13.6
1919,4.1
1920,4.8
1921,5.0
1922,7.0
1923,7.9
1924,5.7
1925,8.2
1926,5.9
1927,5.9
1928,6.3
1929,4.8
1930,5.5
1931,6.9
1932,6.9
1933,6.2
1934,8.1
1935,4.4
1936,8.8
1937,9.0
1938,8.2
1939,6.4
1940,6.2
1941,9.3
1942,6.3
1943,5.1
1944,5.2
1945,8.9
1946,8.7
1947,9.6
1948,4.0
1949,6.5
1950,8.7
1951,5.6
1952,8.9
1953,5.2
1954,9.5
1955,6.5
1956,6.0
1957,4.8
1958,5.9
1959,6.0
1960,6.0
1961,8.9
1962,6.5
1963,5.8
1964,9.9
1965,7.0
1966,6.0
1967,6.1
1968,5.2
1969,5.8
1970,8.6
1971,8.7
1972,6.4
1973,5.0
1974,5.2
1975,4.7
1976,8.2
1977,4.5
1978,6.4
1979,4.4
1980,5.8
1981,9.9
1982,7.0
1983,8.9
1984,4.6
1985,7.8
1986,6.2
1987,5.3
1988,6.0
1989,8.7
1990,4.2
1991,6.3
1992,8.6
1993,8.0
1994,4.8
1995,5.9
1996,5.7
1997,4.5
1998,6.8
1999,5.3
2000,5.7
2001,9.1
2002,6.2
2003,4.6
2004,8.2
2005,5.1
2006,7.9
2007,4.5
2008,5.6
2009,6.0
2010,12.3
2011,6.0
2012,4.6
2013,5.2
2014,8.8
2015,5.1
2016,4.5
2017,5.8
2018,9.7
2019,5.2
2020,6.0
2021,5.0
2022,6.2
2023,4.6
2024,5.3
2025,6.2
2026,4.7
2027,9.1
2028,6.4
2029,6.3
2030,6.4
2031,6.1
2032,9.2
2033,6.2
2034,6.5
2035,13.6
2036,9.5
2037,5.5
2038,9.1
2039,4.8
2040,4.4
2041,5.1
2042,6.4
2043,5.8
2044,6.8
2045,6.4
2046,4.4
2047,13.3
2048,5.8
2049,5.1
2050,6.3
2051,8.4
2052,6.2
2053,5.4
2054,9.6
2055,6.9
2056,10.1
2057,13.8
2058,9.2
2059,9.5
2060,5.9
2061,5.9
2062,5.0
2063,6.2
2064,9.6
2065,6.0
2066,5.1
2067,6.3
2068,9.8
2069,5.1
2070,5.9
2071,4.9
2072,7.1
2073,6.4
2074,4.5
2075,5.9
2076,9.5
2077,8.9
2078,4.3
2079,6.2
2080,6.0
2081,4.3
2082,6.3
2083,6.4
2084,15.1
2085,5.2
2086,7.1
2087,6.2
2088,4.4
2089,9.1
2090,4.9
2091,8.2
2092,4.6
2093,4.1
2094,4.0
2095,6.1
2096,6.2
2097,8.6
2098,9.5
2099,6.9
2100,9.0
2101,8.4
2102,7.1
2103,6.3
2104,8.3
2105,6.1
2106,5.1
2107,5.9
2108,5.9
2109,6.9
2110,5.9
2111,7.8
2112,9.0
2113,6.5
2114,8.6
2115,4.7
2116,7.0
2117,5.2
2118,4.4
2119,5.7
2120,4.2
2121,5.9
2122,5.1
2123,6.4
2124,4.5
2125,4.3
2126,3.9
2127,5.7
2128,4.1
2129,3.9
2130,9.5
2131,6.2
2132,8.1
2133,5.6
2134,6.0
2135,4.5
2136,6.2
2137,5.1
2138,5.5
2139,5.3
2140,9.1
2141,5.7
