,WAF
849,6.2
850,6.7
851,6.1
852,6.6
853,9.5
854,9.1
855,14.1
856,5.5
857,8.9
858,7.1
859,5.9
860,8.0
861,8.7
862,5.6
863,5.0
864,7.2
865,7.7
866,6.0
867,9.1
868,8.2
869,6.0
870,6.3
871,7.3
872,6.0
873,6.1
874,6.1
875,6.4
876,7.2
877,5.3
878,5.6
879,6.7
880,6.2
881,7.3
882,6.2
883,8.5
884,5.7
885,6.2
886,4.8
887,7.8
888,5.6
889,5.5
890,6.0
891,5.9
892,7.0
893,11.9
894,7.1
895,6.1
896,6.1
897,5.0
898,5.7
899,5.0
900,7.8
901,6.1
902,6.3
903,6.0
904,7.3
905,6.0
906,4.9
907,5.9
908,6.9
909,9.1
910,13.1
911,5.7
912,5.5
913,9.1
914,5.1
915,5.4
916,6.2
917,6.2
918,8.2
919,4.7
920,6.2
921,5.5
922,7.0
923,5.0
924,4.8
925,5.9
926,6.2
927,7.6
928,6.2
929,6.5
930,5.4
931,6.3
932,6.9
933,9.4
934,9.0
935,7.1
936,6.2
937,8.6
938,5.3
939,6.8
940,7.6
941,8.3
942,8.8
943,7.9
944,6.6
945,9.1
946,9.2
947,5.6
948,5.4
949,5.6
950,6.7
951,6.4
952,5.5
953,7.8
954,6.0
955,5.2
956,6.7
957,6.2
958,6.0
959,7.7
960,6.0
961,5.0
962,6.6
963,10.8
964,8.6
965,13.8
966,6.0
967,6.3
968,5.4
969,8.2
970,6.2
971,7.0
972,8.7
973,4.8
974,5.1
975,5.9
976,5.5
977,6.9
978,6.1
979,8.7
980,5.0
981,6.5
982,7.0
983,8.1
984,5.8
985,5.5
986,5.6
987,8.6
988,5.8
989,5.6
990,12.3
991,7.5
992,4.9
993,4.5
994,9.1
995,6.1
996,5.7
997,4.5
998,5.7
999,7.8
1000,5.5
1001,5.7
1002,4.0
1003,8.0
1004,12.7
1005,9.1
1006,6.1
1007,8.7
1008,7.0
1009,5.4
1010,4.6
1011,6.2
1012,4.9
1013,5.4
1014,7.6
1015,4.7
1016,5.5
1017,4.8
1018,13.9
1019,6.1
1020,5.4
1021,6.4
1022,5.0
1023,7.0
1024,7.6
1025,8.0
1026,6.1
1027,6.0
1028,7.0
1029,13.4
1030,5.5
1031,9.0
1032,6.1
1033,6.7
1034,6.0
1035,6.1
1036,6.0
1037,4.9
1038,5.8
1039,13.1
1040,10.3
1041,8.4
1042,9.9
1043,6.1
1044,5.9
1045,6.9
1046,5.0
1047,5.6
1048,6.6
1049,6.0
1050,7.2
1051,5.6
1052,6.2
1053,5.2
1054,4.9
1055,4.6
1056,6.8
1057,9.4
1058,9.4
1059,9.4
1060,6.1
1061,6.3
1062,4.8
1063,6.9
1064,5.6
1065,7.1
1066,4.8
1067,6.2
1068,6.9
1069,5.7
1070,5.9
1071,7.1
1072,3.9
1073,6.2
1074,4.7
1075,14.0
