,WAF
603,4.7
604,6.5
605,6.3
606,6.4
607,5.4
608,10.6
609,5.9
610,9.3
611,10.4
612,4.6
613,5.5
614,5.6
615,4.3
616,9.5
617,4.8
618,7.8
619,8.5
620,6.2
621,10.0
622,4.7
623,9.1
624,6.7
625,4.8
626,5.9
627,5.0
628,5.5
629,5.6
630,8.8
631,5.9
632,9.9
633,6.3
634,5.8
635,9.9
636,6.0
637,10.4
638,10.5
639,6.5
640,5.9
641,6.0
642,6.3
643,6.4
644,9.8
645,10.1
646,8.7
647,7.1
648,4.8
649,7.5
650,6.0
651,5.5
652,5.8
653,6.2
654,6.5
655,11.1
656,4.8
657,6.2
658,5.7
659,4.5
660,5.4
661,7.5
662,9.6
663,4.8
664,8.0
665,4.9
666,7.5
667,4.6
668,6.6
669,7.2
670,12.4
671,9.6
672,5.6
673,5.9
674,6.3
675,5.8
676,5.7
677,4.9
678,5.9
679,6.6
680,10.0
681,5.7
682,4.7
683,4.9
684,4.7
685,6.8
686,5.9
687,6.5
688,4.2
689,5.7
690,4.7
691,6.1
692,10.4
693,6.0
694,9.9
695,5.0
696,4.8
697,8.1
698,4.7
699,5.8
700,4.6
701,5.8
702,5.7
703,4.7
704,6.8
705,4.9
706,6.8
707,5.8
708,6.8
709,6.4
710,5.1
711,7.7
712,9.5
713,4.7
714,5.9
715,4.6
716,9.7
717,5.7
718,6.5
719,4.7
720,11.7
721,5.9
722,6.7
723,5.3
724,5.9
725,5.9
726,4.9
727,7.8
728,6.1
729,5.7
730,6.2
731,5.7
732,5.3
733,4.8
734,8.7
735,4.4
736,5.3
737,10.1
738,9.7
739,5.8
740,6.4
741,4.9
742,5.7
743,4.9
744,5.8
745,9.4
746,5.7
747,5.9
748,5.4
749,6.6
750,5.3
751,5.9
752,6.2
753,12.3
754,5.2
755,10.5
756,9.0
757,6.7
758,7.9
759,5.2
760,5.7
761,4.7
762,6.0
763,6.5
764,4.7
765,6.7
766,7.7
767,11.0
768,5.6
769,10.8
770,6.1
771,5.9
772,5.7
773,10.7
774,5.7
775,5.7
776,5.0
777,6.2
778,9.3
779,6.5
780,5.5
781,10.8
782,4.9
783,8.0
784,10.4
785,6.4
786,4.8
787,5.5
788,5.8
789,5.7
790,4.8
791,5.8
792,11.7
793,4.9
794,6.0
795,4.9
796,9.6
797,5.6
798,5.8
799,6.7
800,5.7
801,10.1
802,8.8
803,5.1
804,5.7
805,6.5
806,6.0
807,11.0
808,6.0
809,5.8
810,11.0
811,4.4
812,6.4
813,5.7
814,5.1
815,6.4
816,5.4
817,11.0
818,5.8
819,4.6
820,11.7
821,6.3
822,5.7
823,10.1
824,5.8
825,7.3
826,6.0
827,5.8
828,11.5
829,6.7
830,11.1
831,6.8
832,5.2
833,6.4
834,4.7
835,4.5
836,5.8
837,5.8
838,6.0
839,4.8
840,6.2
841,4.2
842,5.7
843,4.4
844,4.4
845,10.3
846,6.0
847,8.8
848,6.2
849,6.6
850,8.9
851,6.5
852,6.5
853,10.0
854,5.9
855,10.8
856,5.8
857,8.1
858,6.7
859,5.6
860,8.0
861,10.2
862,10.4
863,4.7
864,5.9
865,6.1
866,6.5
867,9.7
868,5.7
869,5.9
870,6.3
871,5.7
872,4.4
873,5.8
874,5.8
875,9.1
876,7.7
877,4.7
878,5.3
879,6.2
880,5.2
881,7.6
882,4.8
883,6.6
884,5.7
885,4.9
886,4.9
887,6.5
888,5.6
889,5.4
890,5.8
891,10.9
892,6.5
893,10.7
894,5.8
895,5.8
896,6.5
897,5.8
898,5.7
899,5.1
900,5.5
901,6.1
902,6.3
903,6.0
904,4.9
905,6.0
906,4.9
907,6.0
908,5.8
909,10.8
910,8.8
911,5.7
912,8.0
913,9.1
914,5.9
915,4.7
916,5.9
917,4.5
918,8.1
919,6.4
920,6.2
921,10.5
922,4.7
923,3.9
924,4.7
925,5.2
926,5.4
927,4.5
928,6.2
929,5.5
930,4.4
931,11.2
932,6.4
933,10.7
934,6.7
935,7.3
936,6.6
937,7.3
938,5.3
939,10.9
940,5.5
941,6.4
942,10.1
943,4.9
944,7.9
945,6.2
946,8.0
947,5.9
948,5.4
949,5.8
950,10.5
951,5.9
952,5.4
953,7.8
954,5.8
955,5.4
956,8.4
957,7.6
958,5.8
959,10.2
960,10.4
961,4.2
962,6.6
963,11.7
964,10.8
965,8.1
966,6.0
967,6.3
968,5.8
969,5.7
970,5.7
971,6.4
972,10.7
973,5.0
974,5.1
975,5.9
976,5.1
977,8.8
978,5.7
979,6.6
980,5.4
981,11.9
982,5.8
983,4.6
984,5.9
985,5.5
986,5.2
987,9.4
988,5.8
989,5.8
990,9.8
991,4.7
992,4.9
993,4.4
994,10.6
995,6.0
996,5.7
997,5.0
998,6.4
999,4.8
1000,5.5
1001,6.4
1002,4.1
1003,4.9
1004,9.2
1005,9.0
1006,5.8
1007,10.0
1008,5.8
1009,4.7
1010,4.6
1011,5.5
1012,4.9
1013,5.7
1014,4.8
1015,4.7
1016,5.7
1017,4.8
1018,8.6
1019,10.0
1020,4.5
1021,5.4
1022,4.8
1023,6.9
1024,4.5
1025,5.9
1026,6.1
1027,5.6
1028,6.5
1029,10.2
1030,5.6
1031,10.4
1032,6.1
1033,6.5
1034,5.8
1035,5.8
1036,4.9
1037,4.9
1038,6.6
1039,10.0
1040,12.8
1041,7.2
1042,10.8
1043,5.8
1044,5.3
1045,6.8
1046,5.7
1047,5.9
1048,7.5
1049,5.7
1050,7.2
1051,5.6
1052,5.6
1053,5.3
1054,4.9
1055,4.6
1056,11.2
1057,10.5
1058,8.2
1059,10.9
1060,5.4
1061,5.9
1062,4.8
1063,5.5
1064,5.1
1065,7.2
1066,4.8
1067,5.6
1068,6.3
1069,10.9
1070,10.9
1071,5.8
1072,4.0
1073,5.9
1074,5.6
1075,10.6
1076,5.8
1077,10.1
1078,7.6
1079,4.7
1080,4.7
1081,6.4
1082,5.6
1083,4.7
1084,7.9
1085,6.3
1086,5.8
1087,10.5
1088,5.5
1089,5.9
1090,4.9
1091,18.7
1092,5.7
1093,5.9
1094,6.0
1095,5.8
1096,9.4
1097,10.0
1098,11.1
1099,10.5
1100,4.9
1101,6.4
1102,6.8
1103,5.5
1104,13.5
1105,5.5
1106,6.3
1107,10.6
1108,5.2
1109,5.6
1110,6.2
1111,5.9
1112,9.3
1113,6.1
1114,4.2
1115,6.5
1116,6.1
1117,6.0
1118,8.2
1119,4.7
1120,5.8
1121,5.7
1122,7.7
1123,4.6
1124,5.7
1125,7.4
1126,5.7
1127,5.9
1128,9.2
1129,5.9
1130,5.7
1131,11.6
1132,6.1
1133,6.8
1134,4.7
1135,6.8
1136,5.9
1137,5.7
1138,5.6
1139,5.8
1140,7.8
1141,8.9
1142,5.9
1143,5.8
1144,5.9
1145,5.9
1146,5.7
1147,6.8
1148,8.0
1149,7.8
1150,6.7
1151,5.3
1152,4.8
1153,10.1
1154,5.6
1155,6.0
1156,6.4
1157,9.9
1158,5.1
1159,7.3
1160,6.4
1161,6.8
1162,4.9
1163,5.9
1164,10.5
1165,5.4
1166,9.3
1167,5.7
1168,5.9
1169,8.0
1170,8.9
1171,5.8
1172,6.3
1173,5.9
1174,9.9
1175,6.5
1176,9.3
1177,6.1
1178,5.8
1179,4.8
1180,4.1
1181,10.8
1182,6.6
1183,4.6
1184,5.6
1185,6.1
1186,10.1
1187,10.4
1188,7.2
1189,8.7
1190,4.8
1191,5.3
1192,4.7
1193,6.2
1194,8.0
1195,5.5
1196,4.9
1197,5.5
1198,5.4
1199,10.8
1200,4.6
1201,8.6
1202,12.0
1203,5.3
1204,6.1
1205,5.6
1206,10.3
1207,5.1
1208,4.8
1209,4.6
1210,5.6
1211,5.8
1212,9.5
1213,12.0
1214,5.8
1215,5.9
1216,5.8
1217,6.7
1218,9.9
1219,10.6
1220,11.0
1221,11.0
1222,5.7
1223,10.3
1224,5.4
1225,6.1
1226,5.1
1227,5.4
1228,4.7
1229,6.4
1230,6.0
1231,4.9
1232,4.5
1233,7.5
1234,6.2
1235,5.2
1236,5.5
1237,5.9
1238,10.8
1239,5.7
1240,4.7
1241,6.8
1242,6.2
1243,5.8
1244,6.2
1245,6.4
1246,8.3
1247,5.7
1248,9.9
1249,10.2
1250,10.6
1251,4.9
1252,6.4
1253,6.2
1254,5.5
1255,9.9
1256,5.0
1257,6.0
1258,4.9
1259,10.4
1260,5.1
1261,5.2
1262,6.0
1263,5.6
1264,6.4
1265,10.3
1266,10.1
1267,6.0
1268,5.2
1269,6.5
1270,7.9
1271,5.3
1272,6.7
1273,5.8
1274,5.7
1275,5.8
1276,4.7
1277,5.9
1278,4.9
1279,4.8
1280,5.1
1281,4.4
1282,8.9
1283,10.0
1284,4.8
1285,5.5
1286,7.6
1287,5.8
1288,4.7
1289,10.9
1290,8.0
1291,4.4
1292,6.4
1293,6.6
1294,9.5
1295,7.6
1296,6.4
1297,10.7
1298,5.8
1299,6.7
1300,5.3
1301,5.9
1302,5.1
1303,5.8
1304,6.3
1305,7.4
1306,4.7
1307,5.6
1308,5.2
1309,5.8
1310,5.4
1311,5.5
1312,4.9
1313,5.7
1314,4.3
1315,10.6
1316,5.4
1317,4.9
1318,8.7
1319,6.8
1320,5.8
1321,6.7
1322,5.7
1323,8.9
1324,9.7
1325,5.3
1326,6.6
1327,6.6
1328,8.0
1329,4.9
1330,8.2
1331,8.1
1332,5.6
1333,5.5
1334,3.7
1335,6.6
1336,10.9
1337,5.8
1338,5.8
1339,10.9
1340,5.8
1341,4.0
1342,4.4
1343,4.9
1344,6.2
1345,11.1
1346,11.0
1347,10.6
1348,4.9
1349,5.9
1350,5.6
1351,5.1
1352,5.7
1353,5.9
1354,5.8
1355,9.3
1356,6.8
1357,5.9
1358,9.7
1359,5.8
1360,5.4
1361,13.1
1362,6.6
1363,9.4
1364,11.6
1365,6.3
1366,9.9
1367,5.2
1368,10.6
1369,11.0
1370,5.8
1371,5.1
1372,5.9
1373,4.8
1374,4.6
1375,4.5
1376,11.1
1377,5.8
1378,9.1
1379,4.9
1380,11.0
1381,7.7
1382,10.3
1383,5.3
1384,6.2
1385,4.8
1386,10.5
1387,10.9
1388,5.6
1389,6.5
1390,5.7
1391,6.2
1392,4.9
1393,5.2
1394,9.4
1395,9.2
1396,9.2
1397,4.9
1398,4.6
1399,5.8
1400,5.5
1401,10.7
1402,5.7
1403,6.2
1404,5.0
1405,5.0
1406,10.6
1407,4.2
1408,10.8
1409,6.2
1410,10.2
1411,6.5
1412,4.9
1413,9.3
1414,4.7
1415,5.1
1416,6.1
1417,6.6
1418,8.8
1419,6.8
1420,4.6
1421,10.4
1422,6.7
1423,5.7
1424,5.5
1425,5.9
1426,8.9
1427,10.8
1428,4.2
1429,5.7
1430,8.7
1431,5.7
1432,5.4
1433,3.9
1434,10.2
1435,6.2
1436,6.8
1437,6.5
1438,10.5
1439,10.8
1440,5.8
1441,10.1
1442,11.8
1443,5.8
1444,6.7
1445,6.1
1446,6.2
1447,5.6
1448,6.4
1449,11.2
1450,9.5
1451,4.9
1452,9.9
1453,5.0
1454,6.0
1455,5.5
1456,5.6
1457,4.9
1458,4.5
1459,6.0
1460,5.6
1461,5.6
1462,5.3
1463,4.8
1464,10.2
1465,4.7
1466,6.5
1467,8.0
1468,5.6
1469,6.7
1470,5.7
1471,10.2
1472,6.3
1473,4.8
1474,10.0
1475,6.6
1476,7.7
1477,10.8
1478,5.5
1479,6.9
1480,5.8
1481,6.6
1482,7.6
1483,6.6
1484,6.4
1485,6.0
1486,4.8
1487,5.8
1488,4.5
1489,8.9
1490,6.6
1491,5.9
1492,5.7
1493,5.3
1494,6.6
1495,5.0
1496,5.1
1497,6.0
1498,9.0
1499,9.3
1500,9.4
1501,6.3
1502,6.4
1503,5.8
1504,9.6
1505,10.1
1506,10.7
1507,10.9
1508,6.2
1509,5.1
1510,5.5
1511,5.5
1512,3.7
1513,4.5
1514,6.3
1515,5.8
1516,5.4
1517,6.8
1518,5.8
1519,9.9
1520,3.8
1521,11.1
1522,6.3
1523,5.7
1524,8.1
1525,7.4
1526,10.0
1527,10.3
1528,4.1
1529,6.8
1530,6.6
1531,10.9
1532,5.4
1533,9.4
1534,5.4
1535,4.6
1536,6.4
1537,4.9
1538,6.0
1539,6.8
1540,7.9
1541,6.1
1542,5.2
1543,4.7
1544,5.6
1545,4.8
1546,5.8
1547,4.9
1548,5.9
1549,5.7
1550,4.6
1551,7.1
1552,5.3
1553,9.0
1554,5.2
1555,10.9
1556,5.5
1557,10.5
1558,5.8
1559,4.8
1560,5.4
1561,5.9
1562,4.3
1563,5.1
1564,4.7
1565,5.7
1566,5.8
1567,10.4
1568,6.5
1569,7.9
1570,4.8
1571,6.1
1572,6.1
1573,10.6
1574,5.3
1575,9.7
1576,5.6
1577,4.6
1578,5.7
1579,5.1
1580,9.8
1581,3.5
1582,5.8
1583,6.3
1584,5.6
1585,6.7
1586,4.5
1587,9.8
1588,5.6
1589,5.7
1590,10.5
1591,10.2
1592,5.0
1593,5.8
1594,5.4
1595,8.8
1596,5.5
1597,4.2
1598,10.7
1599,10.2
1600,6.0
1601,10.6
1602,7.9
1603,5.3
1604,10.0
1605,5.7
1606,5.7
1607,5.2
1608,8.4
1609,5.7
1610,6.1
1611,4.4
1612,6.3
1613,6.5
1614,6.6
1615,9.8
1616,6.2
1617,6.0
1618,4.7
1619,6.1
1620,4.9
1621,5.4
1622,13.0
1623,8.0
1624,5.8
1625,6.1
1626,5.4
1627,6.1
1628,10.4
1629,5.3
1630,11.5
1631,5.4
1632,4.9
1633,6.7
1634,5.9
1635,5.7
1636,8.8
1637,10.8
1638,6.5
1639,8.1
1640,6.1
1641,11.2
1642,5.5
1643,5.6
1644,10.5
1645,10.0
1646,4.2
1647,5.6
1648,4.0
1649,8.0
1650,5.2
1651,5.2
1652,8.5
1653,11.9
1654,4.8
1655,9.5
1656,5.6
1657,4.5
1658,7.5
1659,4.6
1660,4.6
1661,4.0
1662,5.8
1663,8.5
1664,5.8
1665,4.8
1666,4.1
1667,5.9
1668,5.5
1669,5.1
1670,5.7
1671,6.2
1672,6.5
1673,10.9
1674,10.4
1675,5.6
1676,6.4
1677,4.7
1678,4.6
1679,7.2
1680,5.9
1681,9.2
1682,10.8
1683,5.4
1684,5.7
1685,5.5
1686,4.9
1687,4.9
1688,5.5
1689,4.9
1690,5.5
1691,6.7
1692,7.7
1693,5.4
1694,4.7
1695,11.6
1696,6.1
1697,15.7
1698,4.8
1699,4.5
1700,9.6
1701,7.7
1702,10.6
1703,9.5
1704,11.2
1705,5.8
1706,5.5
1707,10.0
1708,4.7
1709,12.4
1710,5.5
1711,5.7
1712,5.9
1713,5.8
1714,4.9
1715,6.8
1716,4.6
1717,5.1
1718,12.4
1719,6.1
1720,5.5
1721,10.6
1722,11.4
1723,5.8
1724,4.7
1725,5.9
1726,4.6
1727,11.0
1728,9.8
1729,5.5
1730,9.3
1731,9.4
1732,5.7
1733,11.6
1734,9.7
1735,7.5
1736,6.2
1737,4.7
1738,6.1
1739,10.9
1740,4.9
1741,4.5
1742,10.5
1743,5.4
1744,11.1
1745,4.7
1746,5.9
1747,3.5
1748,6.6
1749,5.7
1750,11.0
1751,5.5
1752,6.5
1753,7.5
1754,8.2
1755,10.9
1756,5.8
1757,8.3
1758,5.1
1759,9.9
1760,4.9
1761,5.7
1762,5.7
1763,10.3
1764,5.8
1765,12.2
1766,5.6
1767,5.5
1768,11.4
1769,10.1
1770,8.0
1771,6.3
1772,5.6
1773,6.1
1774,5.8
1775,10.1
1776,5.7
1777,10.9
1778,7.3
1779,5.2
1780,5.8
1781,6.4
1782,4.8
1783,5.3
1784,6.8
1785,6.2
1786,9.8
1787,5.8
1788,9.5
1789,5.7
1790,6.8
1791,4.8
1792,10.6
1793,4.5
1794,6.1
1795,5.6
1796,10.3
1797,6.5
1798,5.1
1799,4.9
1800,9.6
1801,4.5
1802,4.3
1803,4.9
1804,9.2
1805,8.5
1806,10.7
1807,6.2
1808,7.8
1809,10.3
1810,10.4
1811,9.7
1812,4.8
1813,4.4
1814,11.1
1815,5.7
1816,4.7
1817,4.4
1818,4.1
1819,5.9
1820,6.1
1821,5.8
1822,6.6
1823,11.1
1824,5.1
1825,6.7
1826,5.7
1827,5.9
1828,9.5
1829,3.9
1830,4.8
1831,11.2
1832,9.9
1833,4.9
1834,5.1
1835,6.0
1836,5.9
1837,5.2
1838,5.3
1839,6.0
1840,4.9
1841,5.8
1842,4.7
1843,5.6
1844,4.6
1845,9.1
1846,6.0
1847,5.8
1848,5.3
1849,6.0
1850,7.9
1851,4.5
1852,9.9
1853,6.7
1854,6.0
1855,5.5
1856,5.8
1857,5.2
1858,6.7
1859,5.9
1860,6.1
1861,9.9
1862,4.5
1863,5.3
1864,8.1
1865,4.9
1866,4.6
1867,6.5
1868,5.9
1869,11.0
1870,7.9
1871,4.9
1872,10.1
1873,5.5
1874,5.1
1875,5.1
1876,4.3
1877,5.8
1878,8.1
1879,5.9
1880,7.9
1881,4.6
1882,5.5
1883,4.5
1884,5.8
1885,4.8
1886,9.5
1887,5.9
1888,10.8
1889,5.6
1890,10.0
1891,6.2
1892,5.5
1893,4.2
1894,5.4
1895,5.8
1896,10.4
1897,4.7
1898,5.7
1899,6.8
1900,7.8
1901,5.7
1902,7.6
1903,6.4
1904,5.6
1905,5.5
1906,7.6
1907,7.5
1908,6.0
1909,6.4
1910,5.4
1911,11.1
1912,8.0
1913,4.8
1914,5.1
1915,6.0
1916,5.7
1917,4.8
1918,11.2
1919,4.2
1920,5.8
1921,5.9
1922,8.0
1923,7.9
1924,5.7
1925,4.8
1926,4.9
1927,5.9
1928,10.2
1929,4.8
1930,5.5
1931,10.6
1932,5.8
1933,10.3
1934,8.1
1935,4.7
1936,10.0
1937,8.9
1938,8.2
1939,6.4
1940,6.2
1941,10.6
1942,10.1
1943,5.8
1944,5.6
1945,10.4
1946,9.7
1947,4.7
1948,4.6
1949,6.7
1950,10.0
1951,5.6
1952,10.9
1953,5.5
1954,9.5
1955,6.5
1956,5.7
1957,4.8
1958,6.2
1959,5.7
1960,7.4
1961,8.9
1962,6.5
1963,5.8
1964,9.9
1965,10.7
1966,5.8
1967,6.1
1968,5.2
1969,5.8
1970,9.7
1971,8.9
1972,6.4
1973,5.3
1974,5.2
1975,4.7
1976,8.1
1977,4.5
1978,6.4
1979,4.4
1980,5.8
1981,9.9
1982,9.1
1983,5.7
1984,5.2
1985,7.8
1986,5.6
1987,5.3
1988,6.5
1989,8.7
1990,4.8
1991,6.3
1992,5.4
1993,9.7
1994,4.8
1995,4.9
1996,5.7
1997,4.4
1998,6.8
1999,4.9
2000,5.7
2001,10.6
2002,4.9
2003,4.8
2004,8.2
2005,5.7
2006,7.9
2007,4.5
2008,5.6
2009,6.6
2010,11.0
2011,6.0
2012,4.9
2013,5.7
2014,9.5
2015,5.1
2016,4.9
2017,5.8
2018,5.1
2019,5.7
2020,6.0
2021,5.0
2022,6.2
2023,4.6
2024,5.3
2025,6.2
2026,4.7
2027,11.0
2028,6.4
2029,6.5
2030,6.4
2031,6.1
2032,6.6
2033,6.2
2034,6.5
2035,12.0
2036,10.7
2037,5.6
2038,8.7
2039,4.8
2040,4.9
2041,5.1
2042,6.2
2043,5.8
2044,6.8
2045,6.4
2046,4.7
2047,12.1
2048,5.8
2049,4.6
2050,11.1
2051,10.4
2052,6.2
2053,5.9
2054,10.5
2055,7.3
2056,10.0
2057,12.5
2058,5.6
2059,10.9
2060,5.9
2061,4.8
2062,5.0
2063,6.2
2064,7.3
2065,6.0
2066,5.5
2067,6.5
2068,9.8
2069,6.1
2070,5.9
2071,4.9
2072,7.1
2073,6.4
2074,4.5
2075,5.9
2076,10.8
2077,5.5
2078,4.3
2079,6.2
2080,6.7
2081,4.4
2082,6.3
2083,5.7
2084,12.9
2085,5.0
2086,7.1
2087,5.6
2088,5.8
2089,10.4
2090,4.9
2091,8.2
2092,4.6
2093,5.9
2094,4.0
2095,6.0
2096,6.3
2097,11.2
2098,9.3
2099,7.5
2100,9.0
2101,5.8
2102,9.0
2103,5.4
2104,11.2
2105,4.8
2106,5.5
2107,5.9
2108,5.9
2109,8.2
2110,5.9
2111,9.5
2112,10.6
2113,6.5
2114,10.9
2115,5.8
2116,4.7
2117,4.7
2118,4.4
2119,5.7
2120,4.6
2121,5.9
2122,5.6
2123,7.7
2124,4.5
2125,4.7
2126,4.9
2127,5.7
2128,4.9
2129,3.9
2130,7.7
2131,6.2
2132,5.8
2133,5.6
2134,4.8
2135,4.4
2136,6.2
2137,5.3
2138,5.5
2139,5.3
2140,6.6
2141,5.9
